target_id	length	eff_length	est_counts	tpm
ENST00000617374.2	358	109.017	0	0
ENST00000433072.2	437	188	1.76006	0.217976
ENST00000390636.2	437	188	0	0
ENST00000424969.2	587	338	0	0
ENST00000390639.2	405	156	0	0
ENST00000632684.1	12	3.83025	0	0
ENST00000710614.1	16	4.09465	0	0
ENST00000631435.1	12	3.83025	0	0
ENST00000415118.1	8	3.3445	0	0
ENST00000448914.1	13	3.91173	0	0
ENST00000434970.2	9	3.4951	0	0
ENST00000379435.5	335	86.2066	0	0
ENST00000390364.3	412	163	0	0
ENST00000390367.3	364	115.008	0	0
ENST00000426318.2	395	146	0.5	0.0797359
ENST00000390368.2	410	161	1.47845	0.213805
ENST00000390369.2	347	98.0609	0	0
ENST00000454561.2	544	295	0	0
ENST00000390371.3	388	139	0	0
ENST00000390372.3	350	101.044	0	0
ENST00000390373.2	344	95.0839	0	0
ENST00000390374.3	392	143	0	0
ENST00000390375.2	384	135.001	0	0
ENST00000390376.2	341	92.1144	0	0
ENST00000390377.1	347	98.0609	0	0
ENST00000390378.1	343	94.0931	0	0
ENST00000612787.1	347	98.0609	2	0.474866
ENST00000614171.1	374	125.002	1.5	0.27939
ENST00000611462.1	368	119.005	0	0
ENST00000611787.1	392	143	0	0
ENST00000620569.1	409	160	0	0
ENST00000617347.1	406	157	1.5	0.222448
ENST00000621184.1	411	162	0	0
ENST00000417977.2	447	198	0.5	0.0587952
ENST00000444775.2	1735	1486	4	0.0626727
ENST00000390343.2	468	219	1	0.106315
ENST00000390344.2	552	303	1.04887	0.0805968
ENST00000390345.2	688	439	6.81299	0.361335
ENST00000390346.2	537	288	6.72962	0.544045
ENST00000426402.2	544	295	5.7873	0.456763
ENST00000390348.2	465	216	0	0
ENST00000617639.1	406	157	0	0
ENST00000616518.1	421	172	0	0
ENST00000620773.1	347	98.0609	0	0
ENST00000619103.1	344	95.0839	0	0
ENST00000611520.1	428	179	0.5	0.065036
ENST00000390393.3	552	303	0	0
ENST00000390394.3	413	164	6	0.851813
ENST00000390396.1	347	98.0609	0	0
ENST00000390397.2	381	132.001	2	0.352769
ENST00000390398.3	381	132.001	0	0
ENST00000390399.3	387	138	0.5	0.0843581
ENST00000390400.2	364	115.008	2	0.404891
ENST00000422143.2	402	153	1.5	0.228264
ENST00000634176.1	364	115.008	0	0
ENST00000633265.1	392	143	0	0
ENST00000632248.1	412	163	0	0
ENST00000633313.1	347	98.0609	0	0
ENST00000632187.1	350	101.044	0	0
ENST00000634111.1	392	143	0	0
ENST00000632638.1	552	303	4	0.307365
ENST00000631824.1	406	157	1.5	0.222448
ENST00000632308.1	380	131.001	0	0
ENST00000610439.4	381	132.001	0	0
ENST00000631663.1	344	95.0839	0	0
ENST00000634123.1	343	94.0931	0	0
ENST00000632021.1	347	98.0609	2	0.474866
ENST00000633790.1	343	94.0931	0	0
ENST00000633283.1	387	138	0.5	0.0843581
ENST00000631392.1	386	137	1	0.169948
ENST00000632829.1	411	162	0	0
ENST00000633466.1	413	164	6	0.851813
ENST00000631427.1	455	206	0.333333	0.0376746
ENST00000633575.1	395	146	0.5	0.0797359
ENST00000633328.1	390	141	2	0.330253
ENST00000390340.3	357	108.019	0	0
ENST00000390341.3	360	111.014	7	1.46811
ENST00000631511.1	386	137	0	0
ENST00000631882.1	397	148	3	0.471951
ENST00000631559.1	428	179	0.5	0.065036
ENST00000633842.1	347	98.0609	0	0
ENST00000632560.1	347	98.0609	4	0.949733
ENST00000633696.1	544	295	1	0.0789251
ENST00000633796.1	374	125.002	1.5	0.27939
ENST00000619125.2	364	115.008	2	0.404891
ENST00000633072.1	410	161	1.47845	0.213805
ENST00000632432.1	406	157	0	0
ENST00000632512.1	455	206	0.333333	0.0376746
ENST00000631639.1	478	229	0	0
ENST00000633384.1	652	403	3.5	0.202209
ENST00000632148.1	424	175	0	0
ENST00000631548.1	347	98.0609	0	0
ENST00000632828.1	421	172	0	0
ENST00000633244.1	347	98.0609	0	0
ENST00000631557.1	401	152	1.52155	0.233067
ENST00000633092.1	381	132.001	2	0.352769
ENST00000634093.1	344	95.0839	0	0
ENST00000632713.1	373	124.002	0	0
ENST00000631471.1	344	95.0839	0	0
ENST00000632216.1	384	135.001	0	0
ENST00000633472.1	365	116.007	0	0
ENST00000632016.1	392	143	1	0.162817
ENST00000631690.1	447	198	0.5	0.0587952
ENST00000633292.1	409	160	0	0
ENST00000632422.1	391	142	0	0
ENST00000632425.1	407	158	0	0
ENST00000634198.1	402	153	1.5	0.228264
ENST00000633963.1	390	141	0	0
ENST00000631835.1	421	172	0	0
ENST00000455382.2	421	172	0	0
ENST00000390387.3	391	142	0	0
ENST00000390357.3	373	124.002	2	0.375523
ENST00000390381.3	652	403	3.5	0.202209
ENST00000390353.2	401	152	1.52155	0.233067
ENST00000547918.2	380	131.001	0	0
ENST00000390392.3	455	206	0.333333	0.0376746
ENST00000634383.1	424	175	0	0
ENST00000634605.1	394	145	0	0
ENST00000390360.3	365	116.007	0	0
ENST00000390361.3	397	148	0	0
ENST00000390362.1	343	94.0931	0	0
ENST00000390363.2	390	141	0	0
ENST00000390469.2	520	271	1	0.0859148
ENST00000535880.2	425	176	2	0.264578
ENST00000542354.1	392	143	3	0.488452
ENST00000390423.2	402	153	0	0
ENST00000390424.2	348	99.0546	1	0.235051
ENST00000390425.2	519	270	1	0.086233
ENST00000390426.2	395	146	5	0.797359
ENST00000390427.3	352	103.035	1	0.225971
ENST00000390428.3	404	155	2	0.300425
ENST00000390429.3	337	88.1704	0	0
ENST00000390430.2	473	224	0	0
ENST00000390431.3	338	89.1545	0	0
ENST00000390432.2	379	130.001	1	0.179098
ENST00000390433.1	340	91.1266	4	1.022
ENST00000390434.3	566	317	0	0
ENST00000390435.1	341	92.1144	0	0
ENST00000390436.2	360	111.014	3	0.629191
ENST00000390437.2	445	196	5	0.593952
ENST00000390438.2	469	220	8	0.846651
ENST00000390439.2	410	161	1	0.144614
ENST00000390440.2	425	176	2	0.264578
ENST00000390441.2	394	145	1	0.160572
ENST00000390442.3	399	150	0	0
ENST00000390443.3	561	312	4	0.298499
ENST00000390444.1	329	80.3587	2	0.579474
ENST00000390445.2	484	235	3	0.297229
ENST00000390446.3	440	191	0	0
ENST00000390447.3	467	218	12	1.28163
ENST00000390448.3	406	157	2	0.296597
ENST00000390449.3	343	94.0931	0	0
ENST00000390450.3	464	215	2	0.216585
ENST00000390451.2	409	160	2	0.291036
ENST00000390452.2	365	116.007	7	1.40492
ENST00000390453.1	343	94.0931	3	0.742336
ENST00000390454.2	403	154	0	0
ENST00000390455.3	537	288	6	0.48506
ENST00000390456.3	341	92.1144	0	0
ENST00000390457.2	425	176	6	0.793735
ENST00000390458.3	469	220	2	0.211663
ENST00000557168.1	337	88.1704	0	0
ENST00000390460.1	327	78.4275	1	0.296872
ENST00000390461.2	349	100.049	0	0
ENST00000390463.3	356	107.022	0	0
ENST00000390464.2	353	104.031	0	0
ENST00000390465.2	395	146	0	0
ENST00000390466.1	331	82.2997	2	0.565808
ENST00000390467.3	317	68.9638	1	0.337611
ENST00000390468.1	336	87.1877	0	0
ENST00000697100.1	462	213	3	0.327928
ENST00000633705.1	760	511	38.9959	1.77679
ENST00000436911.6	1013	764	20.3432	0.619958
ENST00000443402.6	2730	2481	20.0954	0.188585
ENST00000632136.1	760	511	38.9959	1.77679
ENST00000622053.4	755	506	34.5523	1.58988
ENST00000466254.1	758	509	167.456	7.65984
ENST00000390477.2	720	471	100	4.94329
ENST00000611116.2	978	729	369	11.7852
ENST00000632951.1	48	4.80593	0	0
ENST00000633553.1	48	4.80593	0	0
ENST00000633780.1	50	4.84548	0	0
ENST00000632041.1	51	4.86552	0	0
ENST00000634000.1	50	4.84548	0	0
ENST00000633713.1	53	4.90612	0	0
ENST00000390412.1	50	4.84548	0	0
ENST00000390413.1	51	4.86552	0	0
ENST00000390414.1	46	4.76704	0	0
ENST00000390415.1	49	4.82562	0	0
ENST00000390416.1	50	4.84548	0	0
ENST00000390417.1	48	4.80593	0	0
ENST00000390418.1	53	4.90612	0	0
ENST00000390419.1	47	4.7864	0	0
ENST00000390333.1	50	4.84548	0	0
ENST00000390334.1	60	5.05415	0	0
ENST00000390337.1	50	4.84548	0	0
ENST00000390338.2	61	5.07609	0	0
ENST00000390339.1	60	5.05415	0	0
ENST00000633209.1	46	4.76704	0	0
ENST00000632228.1	53	4.90612	0	0
ENST00000633507.1	50	4.84548	0	0
ENST00000631600.1	50	4.84548	0	0
ENST00000633891.1	51	4.86552	0	0
ENST00000633188.1	51	4.86552	0	0
ENST00000632996.1	53	4.90612	0	0
ENST00000633660.1	47	4.7864	0	0
ENST00000633936.1	50	4.84548	0	0
ENST00000634213.1	48	4.80593	0	0
ENST00000631840.1	49	4.82562	0	0
ENST00000634149.1	48	4.80593	0	0
ENST00000631745.1	48	4.80593	0	0
ENST00000633836.1	50	4.84548	0	0
ENST00000390473.1	51	4.86552	0	0
ENST00000390484.1	60	5.05415	0	0
ENST00000390488.1	56	4.96841	0	0
ENST00000390476.1	59	5.03242	0	0
ENST00000390489.1	63	5.12058	0	0
ENST00000390480.2	54	4.9267	0	0
ENST00000390479.2	60	5.05415	0	0
ENST00000390481.1	63	5.12058	0	0
ENST00000390474.1	48	4.80593	0	0
ENST00000390490.1	57	4.98955	0	0
ENST00000390475.1	54	4.9267	0	0
ENST00000390483.1	62	5.09823	0	0
ENST00000390485.1	66	5.18891	0	0
ENST00000390492.1	66	5.18891	0	0
ENST00000390486.1	69	5.25923	0	0
ENST00000390482.1	63	5.12058	0	0
ENST00000390487.1	60	5.05415	0	0
ENST00000390491.1	63	5.12058	0	0
ENST00000390493.1	63	5.12058	0	0
ENST00000390494.1	54	4.9267	0	0
ENST00000390495.1	66	5.18891	0	0
ENST00000390496.1	62	5.09823	0	0
ENST00000390497.1	61	5.07609	0	0
ENST00000390498.1	63	5.12058	0	0
ENST00000612375.1	65	5.16592	0	0
ENST00000614481.1	58	5.01088	0	0
ENST00000390502.1	59	5.03242	0	0
ENST00000390503.1	58	5.01088	0	0
ENST00000390504.1	57	4.98955	0	0
ENST00000390505.1	66	5.18891	0	0
ENST00000390506.1	57	4.98955	0	0
ENST00000390507.1	57	4.98955	0	0
ENST00000390508.1	60	5.05415	0	0
ENST00000390509.1	66	5.18891	0	0
ENST00000390510.1	59	5.03242	0	0
ENST00000390511.1	60	5.05415	0	0
ENST00000390512.2	60	5.05415	0	0
ENST00000390513.1	63	5.12058	0	0
ENST00000390514.1	63	5.12058	0	0
ENST00000390515.1	63	5.12058	0	0
ENST00000390516.1	55	4.94746	0	0
ENST00000390517.1	57	4.98955	0	0
ENST00000390518.1	60	5.05415	0	0
ENST00000390519.1	66	5.18891	0	0
ENST00000390520.1	63	5.12058	0	0
ENST00000390521.1	60	5.05415	0	0
ENST00000390523.1	52	4.88573	0	0
ENST00000390524.1	63	5.12058	0	0
ENST00000390525.1	60	5.05415	0	0
ENST00000390526.1	60	5.05415	0	0
ENST00000390527.1	64	5.14314	0	0
ENST00000390528.1	61	5.07609	0	0
ENST00000390530.1	59	5.03242	0	0
ENST00000390531.1	62	5.09823	0	0
ENST00000390532.1	60	5.05415	0	0
ENST00000390533.1	63	5.12058	0	0
ENST00000390534.1	62	5.09823	0	0
ENST00000390535.2	66	5.18891	0	0
ENST00000390536.2	62	5.09823	0	0
ENST00000390499.1	62	5.09823	0	0
ENST00000632524.1	11	3.73525	0	0
ENST00000633009.1	20	4.24848	0	0
ENST00000634070.1	18	4.18068	0	0
ENST00000632963.1	20	4.24848	0	0
ENST00000633030.1	19	4.21642	0	0
ENST00000633765.1	31	4.49022	0	0
ENST00000632619.1	28	4.43409	0	0
ENST00000632968.1	17	4.14041	0	0
ENST00000633159.1	21	4.27752	0	0
ENST00000631871.1	20	4.24848	0	0
ENST00000633010.1	16	4.09465	0	0
ENST00000633379.1	37	4.59906	0	0
ENST00000632473.1	31	4.49022	0	0
ENST00000631884.1	17	4.14041	0	0
ENST00000632859.1	21	4.27752	0	0
ENST00000631895.1	23	4.32879	0	0
ENST00000634154.1	16	4.09465	0	0
ENST00000632609.2	31	4.49022	0	0
ENST00000632911.2	31	4.49022	0	0
ENST00000633504.1	31	4.49022	0	0
ENST00000632304.1	17	4.14041	0	0
ENST00000632542.1	18	4.18068	0	0
ENST00000633968.1	20	4.24848	0	0
ENST00000634085.1	16	4.09465	0	0
ENST00000633353.1	31	4.49022	0	0
ENST00000631803.1	31	4.49022	0	0
ENST00000633210.1	17	4.14041	0	0
ENST00000604642.1	23	4.32879	0	0
ENST00000603326.1	19	4.21642	0	0
ENST00000604950.1	31	4.49022	0	0
ENST00000603077.1	31	4.49022	0	0
ENST00000605284.1	17	4.14041	0	0
ENST00000604446.1	23	4.32879	0	0
ENST00000603693.1	19	4.21642	0	0
ENST00000603935.1	31	4.49022	0	0
ENST00000604102.1	31	4.49022	0	0
ENST00000604838.1	17	4.14041	0	0
ENST00000439842.1	11	3.73525	0	0
ENST00000390567.1	20	4.24848	0	0
ENST00000452198.1	18	4.18068	0	0
ENST00000390569.1	20	4.24848	0	0
ENST00000437320.1	19	4.21642	0	0
ENST00000390571.1	31	4.49022	0	0
ENST00000390572.1	28	4.43409	0	0
ENST00000450276.1	17	4.14041	0	0
ENST00000390574.1	21	4.27752	0	0
ENST00000390575.1	20	4.24848	0	0
ENST00000431870.1	16	4.09465	0	0
ENST00000390577.1	37	4.59906	0	0
ENST00000390578.1	31	4.49022	0	0
ENST00000451044.1	17	4.14041	0	0
ENST00000390580.1	21	4.27752	0	0
ENST00000390581.1	23	4.32879	0	0
ENST00000431440.2	16	4.09465	0	0
ENST00000390585.1	31	4.49022	0	0
ENST00000430425.1	17	4.14041	0	0
ENST00000454691.1	18	4.18068	0	0
ENST00000390588.1	20	4.24848	0	0
ENST00000414852.1	16	4.09465	0	0
ENST00000390590.1	31	4.49022	0	0
ENST00000390591.1	31	4.49022	0	0
ENST00000454908.1	17	4.14041	0	0
ENST00000390583.1	31	4.49022	0	0
ENST00000390584.1	31	4.49022	0	0
ENST00000361390.2	956	707	6269.27	206.459
ENST00000361453.3	1042	793	5403.4	158.647
ENST00000361624.2	1542	1293	162558	2927.17
ENST00000361739.1	684	435	26576.6	1422.48
ENST00000361851.1	207	14.0473	0	0
ENST00000361899.2	681	432	8607.15	463.888
ENST00000362079.2	784	535	96831	4214.03
ENST00000361227.2	346	97.0678	8023	1924.41
ENST00000361335.1	297	51.6221	851	383.823
ENST00000361381.2	1378	1129	11029.3	227.453
ENST00000361567.2	1812	1563	8707.88	129.715
ENST00000361681.2	525	276	765	64.5341
ENST00000361789.2	1141	892	12212	318.756
ENST00000616049.4	2142	1893	0	0
ENST00000616157.1	1989	1740	0	0
ENST00000621424.4	2405	2156	294.047	3.17545
ENST00000615165.1	1990	1741	678.996	9.08041
ENST00000400754.4	1599	1350	46.8381	0.807798
ENST00000617983.1	2404	2155	4.97437	0.0537437
ENST00000613204.1	1213	964	499.591	12.0663
ENST00000613230.1	2179	1930	155.935	1.88115
ENST00000614336.4	3728	3479	558.438	3.7373
ENST00000612640.4	2116	1867	678.447	8.46075
ENST00000601199.2	510	261	4	0.356826
ENST00000612315.1	831	582	14	0.56007
ENST00000612919.1	372	123.003	50.2809	9.51754
ENST00000612565.1	3027	2778	138.785	1.16318
ENST00000619792.1	2404	2155	0	0
ENST00000612848.1	740	491	119.698	5.676
ENST00000618003.1	351	102.039	3.09746	0.706766
ENST00000619729.1	294	49.2782	0	0
ENST00000612465.1	2195	1946	1325.62	15.8604
ENST00000618686.1	2237	1988	158.8	1.85982
ENST00000612882.1	1084	835	0	0
ENST00000622674.1	1343	1094	0	0
ENST00000614604.4	2132	1883	0	0
ENST00000620810.1	1988	1739	0	0
ENST00000710606.1	5619	5370	51.6125	0.223778
ENST00000643872.4	4662	4413	2428.53	12.8129
ENST00000628983.2	684	435	0	0
ENST00000611746.1	288	44.8343	1	0.51931
ENST00000707313.1	987	738	0.5	0.0157743
ENST00000707314.1	1430	1181	0	0
ENST00000707315.1	708	459	0	0
ENST00000707316.1	428	179	0	0
ENST00000707237.1	3407	3158	0	0
ENST00000707238.1	2971	2722	667.74	5.71158
ENST00000707239.1	483	234	0	0
ENST00000707240.1	825	576	66.7642	2.69872
ENST00000621028.1	1426	1177	0	0
ENST00000613216.4	3571	3322	7.36585	0.0516251
ENST00000611339.1	3120	2871	0.849175	0.00688654
ENST00000707247.1	4324	4075	414.273	2.36699
ENST00000710353.1	7691	7442	0	0
ENST00000707248.1	4483	4234	0	0
ENST00000707249.1	4656	4407	0	0
ENST00000707250.1	4587	4338	0	0
ENST00000707251.1	4535	4286	7.92505e-06	4.30514e-08
ENST00000707252.1	4239	3990	0	0
ENST00000707253.1	6488	6239	105.983	0.395512
ENST00000707254.1	4537	4288	0.772642	0.00419527
ENST00000707255.1	4406	4157	61.9388	0.346912
ENST00000707256.1	6618	6369	31.9315	0.116731
ENST00000707257.1	4455	4206	5.17852e-06	2.86664e-08
ENST00000707258.1	4384	4135	38.971	0.219434
ENST00000707259.1	2578	2329	0	0
ENST00000707260.1	5830	5581	1.0966	0.00457483
ENST00000707261.1	6402	6153	100.887	0.381755
ENST00000707262.1	8644	8395	0	0
ENST00000707263.1	4370	4121	0	0
ENST00000707264.1	6410	6161	17.9184	0.067715
ENST00000707265.1	4597	4348	572.595	3.06616
ENST00000707266.1	4186	3937	0.11741	0.000694349
ENST00000707267.1	3257	3008	21.3756	0.165454
ENST00000707268.1	2203	1954	14.1384	0.168467
ENST00000707269.1	2841	2592	6.66673	0.0598845
ENST00000707270.1	4537	4288	26.0347	0.141363
ENST00000707271.1	2929	2680	54.8834	0.476807
ENST00000707272.1	2953	2704	0	0
ENST00000707273.1	4452	4203	2.91659e-05	1.61567e-07
ENST00000707274.1	4443	4194	1163.16	6.45728
ENST00000707275.1	4213	3964	158.121	0.928735
ENST00000707276.1	5132	4883	26.0624	0.12427
ENST00000707277.1	7614	7365	0	0
ENST00000707278.1	4664	4415	6.67604	0.0352067
ENST00000707279.1	4403	4154	579.307	3.24698
ENST00000707280.1	6427	6178	28.0334	0.105649
ENST00000707281.1	4300	4051	283.55	1.62969
