target_id	length	eff_length	est_counts	tpm
ENST00000390295.3	385	136	1560.92	190.173
ENST00000390296.2	397	148	129.775	14.529
ENST00000390297.3	467	218	6166.93	468.728
ENST00000390298.2	385	136	220.038	26.808
ENST00000390299.2	407	158	1555.02	163.074
ENST00000390300.2	374	125.002	4.9726	0.659135
ENST00000390301.3	393	144	154.976	17.8324
ENST00000390302.3	412	163	0	0
ENST00000390303.3	383	134.001	6.00062	0.74199
ENST00000390304.2	377	128.001	729.237	94.3979
ENST00000390305.2	380	131.001	7331.96	927.373
ENST00000390306.2	502	253	19339.5	1266.58
ENST00000390307.2	409	160	9.00628	0.932683
ENST00000390308.2	602	353	21604.3	1014.08
ENST00000390309.2	377	128.001	3698	478.697
ENST00000390310.3	367	118.006	256.022	35.9487
ENST00000390311.3	385	136	124.093	15.1188
ENST00000390312.2	402	153	11425.5	1237.34
ENST00000390315.3	382	133.001	971.889	121.08
ENST00000390316.2	461	212	2208.74	172.631
ENST00000620395.2	517	268	7421.04	458.815
ENST00000390318.2	403	154	6	0.645563
ENST00000390319.2	398	149	7873.61	875.58
ENST00000390313.3	356	107.022	87.169	13.4958
ENST00000390314.2	400	151	11523.7	1264.51
ENST00000604066.1	353	104.031	180.758	28.79
ENST00000557788.2	353	104.031	3.36629	0.536163
ENST00000630556.1	353	104.031	180.758	28.79
ENST00000622410.2	353	104.031	2160.22	344.066
ENST00000610349.2	407	158	1555.02	163.074
ENST00000628287.1	466	217	3005.83	229.516
ENST00000627634.1	383	134.001	6.00062	0.74199
ENST00000628968.1	374	125.002	4.9726	0.659135
ENST00000618644.2	385	136	220.038	26.808
ENST00000618026.2	393	144	154.976	17.8324
ENST00000630493.1	369	120.004	20.8523	2.87916
ENST00000629472.1	412	163	0	0
ENST00000626489.1	397	148	129.775	14.529
ENST00000354689.6	294	49.2782	172.413	57.9728
ENST00000567458.2	358	109.017	0	0
ENST00000425181.3	350	101.044	0	0
ENST00000565407.2	349	100.049	24.1583	4.00095
ENST00000570121.2	353	104.031	2	0.318548
ENST00000562905.2	353	104.031	23.7834	3.78808
ENST00000628219.1	534	285	243.619	14.1636
ENST00000627132.1	384	135.001	111.295	13.6599
ENST00000626108.1	353	104.031	28.4441	4.53041
ENST00000338912.5	353	104.031	0	0
ENST00000558565.2	359	110.015	0	0
ENST00000569103.2	349	100.049	81.7958	13.5465
ENST00000453673.3	353	104.031	12.4691	1.98601
ENST00000390243.2	538	289	32634	1871.03
ENST00000464162.1	380	131.001	1504.81	190.334
ENST00000390247.2	445	196	129.945	10.9853
ENST00000495489.1	398	149	112.49	12.5094
ENST00000493819.1	409	160	2703.82	280.005
ENST00000483158.1	392	143	4354.81	504.593
ENST00000480492.1	398	149	653.012	72.6178
ENST00000390252.2	442	193	9014.33	773.9
ENST00000479981.1	378	129.001	484.222	62.1955
ENST00000490686.1	378	129.001	984.892	126.504
ENST00000492167.1	400	151	12334.6	1353.5
ENST00000390256.2	406	157	455.978	48.123
ENST00000484817.1	390	141	224.565	26.3894
ENST00000498435.1	382	133.001	505.751	63.0074
ENST00000482769.1	390	141	0	0
ENST00000468494.1	390	141	810.289	95.2201
ENST00000473726.1	382	133.001	0	0
ENST00000465170.1	398	149	1.59261	0.177105
ENST00000498574.1	398	149	1568.49	174.423
ENST00000620613.1	314	66.2053	8.65	2.16487
ENST00000448155.2	376	127.002	25426.6	3317.31
ENST00000509129.1	353	104.031	53.6031	8.53759
ENST00000390265.2	440	191	8251.34	715.813
ENST00000474213.1	395	146	24.2233	2.74909
ENST00000491977.1	390	141	590.901	69.439
ENST00000453166.2	396	147	5337.21	601.597
ENST00000390268.2	390	141	10.982	1.29054
ENST00000462693.1	390	141	180.871	21.2548
ENST00000436451.2	409	160	94.613	9.79804
ENST00000390270.2	445	196	1077.55	91.0942
ENST00000390271.2	371	122.003	8.83976	1.20054
ENST00000483379.1	532	283	167.039	9.78
ENST00000492446.1	378	129.001	111.806	14.3608
ENST00000417279.3	396	147	378.167	42.6259
ENST00000611391.1	376	127.002	75.3458	9.83011
ENST00000377032.5	371	122.003	841.386	114.27
ENST00000390277.3	444	195	5654.65	480.485
ENST00000390278.3	373	124.002	30.0059	4.00944
ENST00000468879.1	532	283	433.711	25.3935
ENST00000471857.2	534	285	179.261	10.4219
ENST00000443397.5	384	135.001	111.295	13.6599
ENST00000421835.2	350	101.044	233.992	38.3707
ENST00000429992.3	365	116.007	98.2147	14.0281
ENST00000390244.2	408	159	19	1.98
ENST00000496168.1	532	283	11196.3	655.535
ENST00000390609.3	432	183	2449.11	221.751
ENST00000390616.2	400	151	0	0
ENST00000390618.2	426	177	29.8571	2.79501
ENST00000390612.3	425	176	194.116	18.275
ENST00000390607.2	430	181	0	0
ENST00000632099.1	353	104.031	3.21909	0.512717
ENST00000390617.2	366	117.006	71.0221	10.0576
ENST00000390603.2	437	188	2.41011e-08	2.12416e-09
ENST00000390606.3	415	166	802.088	80.0612
ENST00000390610.2	411	162	0.483253	0.0494274
ENST00000390615.2	431	182	3982.2	362.544
ENST00000603660.1	431	182	78.2827	7.12694
ENST00000632950.2	410	161	84.7772	8.72492
ENST00000390611.2	381	132.001	3.10338	0.389553
ENST00000390605.2	410	161	0	0
ENST00000438142.3	428	179	53.2165	4.92608
ENST00000390602.3	430	181	6.75915	0.61876
ENST00000390604.2	425	176	16.8882	1.58993
ENST00000390601.3	473	224	775.803	57.3868
ENST00000390619.2	425	176	1754.19	165.148
ENST00000434710.1	434	185	0	0
ENST00000390621.3	411	162	18.6176	1.90422
ENST00000390622.2	655	406	0	0
ENST00000390624.3	432	183	284.747	25.782
ENST00000390625.3	439	190	756.475	65.9705
ENST00000390626.2	410	161	0	0
ENST00000390627.3	571	322	538.469	27.7085
ENST00000390628.3	414	165	27.0181	2.71319
ENST00000390629.3	495	246	6985.04	470.481
ENST00000519403.2	307	59.9608	0	0
ENST00000390593.2	415	166	0	0
ENST00000390594.3	417	168	1831.71	180.658
ENST00000390595.3	395	146	189.031	21.453
ENST00000455737.2	417	168	204.135	20.1334
ENST00000631943.1	402	153	706.621	76.525
ENST00000390597.3	378	129.001	1178.89	151.422
ENST00000390598.2	430	181	0.000103732	9.49607e-06
ENST00000390630.3	457	208	45.8447	3.65203
ENST00000454421.2	431	182	0	0
ENST00000390632.2	427	178	0	0
ENST00000390633.2	412	163	0	0
ENST00000390634.3	434	185	493.135	44.1675
ENST00000632209.1	353	104.031	255.638	40.7166
ENST00000624687.1	411	162	17.755	1.81599
ENST00000617374.2	358	109.017	137.93	20.9638
ENST00000433072.2	437	188	0	0
ENST00000390636.2	437	188	1.79353e-05	1.58073e-06
ENST00000424969.2	587	338	0.0681382	0.00334027
ENST00000390639.2	405	156	16.3657	1.73828
ENST00000632684.1	12	3.83025	0	0
ENST00000710614.1	16	4.09465	0	0
ENST00000631435.1	12	3.83025	0	0
ENST00000415118.1	8	3.3445	0	0
ENST00000448914.1	13	3.91173	0	0
ENST00000434970.2	9	3.4951	0	0
ENST00000379435.5	335	86.2066	0	0
ENST00000390364.3	412	163	1.5	0.15248
ENST00000390367.3	364	115.008	1.41917	0.204463
ENST00000426318.2	395	146	0	0
ENST00000390368.2	410	161	37.7517	3.88525
ENST00000390369.2	347	98.0609	1.01567	0.17162
ENST00000454561.2	544	295	46.6667	2.62116
ENST00000390371.3	388	139	11.7968	1.40623
ENST00000390372.3	350	101.044	4.16984	0.683783
ENST00000390373.2	344	95.0839	0	0
ENST00000390374.3	392	143	7.07487	0.819767
ENST00000390375.2	384	135.001	10.8302	1.32925
ENST00000390376.2	341	92.1144	0	0
ENST00000390377.1	347	98.0609	0	0
ENST00000390378.1	343	94.0931	0	0
ENST00000612787.1	347	98.0609	35.4835	5.99569
ENST00000614171.1	374	125.002	1.5	0.19883
ENST00000611462.1	368	119.005	36	5.0124
ENST00000611787.1	392	143	3.12247	0.361801
ENST00000620569.1	409	160	4.14067	0.428804
ENST00000617347.1	406	157	28.8593	3.04575
ENST00000621184.1	411	162	2	0.204561
ENST00000417977.2	447	198	0	0
ENST00000444775.2	1735	1486	94	1.04814
ENST00000390343.2	468	219	26	1.96715
ENST00000390344.2	552	303	47.5301	2.59917
ENST00000390345.2	688	439	91.7583	3.46329
ENST00000390346.2	537	288	76.2342	4.38597
ENST00000426402.2	544	295	51.1507	2.87301
ENST00000390348.2	465	216	13.3267	1.02229
ENST00000617639.1	406	157	0	0
ENST00000616518.1	421	172	15	1.44501
ENST00000620773.1	347	98.0609	0	0
ENST00000619103.1	344	95.0839	0	0
ENST00000611520.1	428	179	22.5	2.08275
ENST00000390393.3	552	303	87	4.75757
ENST00000390394.3	413	164	136.5	13.791
ENST00000390396.1	347	98.0609	2.5	0.422428
ENST00000390397.2	381	132.001	6.5	0.815915
ENST00000390398.3	381	132.001	17.5	2.1967
ENST00000390399.3	387	138	33	3.96225
ENST00000390400.2	364	115.008	13	1.87294
ENST00000422143.2	402	153	48.5	5.25241
ENST00000634176.1	364	115.008	1.41917	0.204463
ENST00000633265.1	392	143	0	0
ENST00000632248.1	412	163	1.5	0.15248
ENST00000633313.1	347	98.0609	0	0
ENST00000632187.1	350	101.044	4.16984	0.683783
ENST00000634111.1	392	143	3.12247	0.361801
ENST00000632638.1	552	303	0	0
ENST00000631824.1	406	157	28.8593	3.04575
ENST00000632308.1	380	131.001	0	0
ENST00000610439.4	381	132.001	17.5	2.1967
ENST00000631663.1	344	95.0839	0	0
ENST00000634123.1	343	94.0931	0	0
ENST00000632021.1	347	98.0609	35.4835	5.99569
ENST00000633790.1	343	94.0931	0	0
ENST00000633283.1	387	138	33	3.96225
ENST00000631392.1	386	137	53.8286	6.51028
ENST00000632829.1	411	162	2	0.204561
ENST00000633466.1	413	164	136.5	13.791
ENST00000631427.1	455	206	38.3878	3.08769
ENST00000633575.1	395	146	18	2.04281
ENST00000633328.1	390	141	34	3.99547
ENST00000390340.3	357	108.019	0	0
ENST00000390341.3	360	111.014	43	6.41802
ENST00000631511.1	386	137	0	0
ENST00000631882.1	397	148	8.90909	0.997424
ENST00000631559.1	428	179	22.5	2.08275
ENST00000633842.1	347	98.0609	2.5	0.422428
ENST00000632560.1	347	98.0609	57.8934	9.78232
ENST00000633696.1	544	295	2.33333	0.131058
ENST00000633796.1	374	125.002	1.5	0.19883
ENST00000619125.2	364	115.008	13	1.87294
ENST00000633072.1	410	161	37.7517	3.88525
ENST00000632432.1	406	157	0	0
ENST00000632512.1	455	206	9.30612	0.748531
ENST00000631639.1	478	229	4	0.289423
ENST00000633384.1	652	403	115.5	4.74882
ENST00000632148.1	424	175	27.3439	2.58899
ENST00000631548.1	347	98.0609	0	0
ENST00000632828.1	421	172	0	0
ENST00000633244.1	347	98.0609	0	0
ENST00000631557.1	401	152	12.7015	1.38458
ENST00000633092.1	381	132.001	6.5	0.815915
ENST00000634093.1	344	95.0839	0	0
ENST00000632713.1	373	124.002	0	0
ENST00000631471.1	344	95.0839	0	0
ENST00000632216.1	384	135.001	10.8302	1.32925
ENST00000633472.1	365	116.007	3	0.428494
ENST00000632016.1	392	143	7.31224	0.847271
ENST00000631690.1	447	198	6	0.502105
ENST00000633292.1	409	160	4.14067	0.428804
ENST00000632422.1	391	142	13	1.51692
ENST00000632425.1	407	158	0	0
ENST00000634198.1	402	153	48.5	5.25241
ENST00000633963.1	390	141	15.2969	1.79759
ENST00000631835.1	421	172	15	1.44501
ENST00000455382.2	421	172	275	26.4919
ENST00000390387.3	391	142	13	1.51692
ENST00000390357.3	373	124.002	16	2.13795
ENST00000390381.3	652	403	115.5	4.74882
ENST00000390353.2	401	152	12.7015	1.38458
ENST00000547918.2	380	131.001	0	0
ENST00000390392.3	455	206	9.30612	0.748531
ENST00000634383.1	424	175	27.3439	2.58899
ENST00000634605.1	394	145	36.2513	4.14251
ENST00000390360.3	365	116.007	3	0.428494
ENST00000390361.3	397	148	5.09091	0.569957
ENST00000390362.1	343	94.0931	0	0
ENST00000390363.2	390	141	0	0
ENST00000390469.2	520	271	18	1.10055
ENST00000535880.2	425	176	1	0.0941447
ENST00000542354.1	392	143	20	2.3174
ENST00000390423.2	402	153	14	1.51616
ENST00000390424.2	348	99.0546	28	4.68373
ENST00000390425.2	519	270	37	2.27063
ENST00000390426.2	395	146	19	2.1563
ENST00000390427.3	352	103.035	6	0.964884
ENST00000390428.3	404	155	21	2.24489
ENST00000390429.3	337	88.1704	0	0
ENST00000390430.2	473	224	21	1.55339
ENST00000390431.3	338	89.1545	0	0
ENST00000390432.2	379	130.001	14	1.78439
ENST00000390433.1	340	91.1266	25	4.54573
ENST00000390434.3	566	317	74.3451	3.88599
ENST00000390435.1	341	92.1144	14	2.51831
ENST00000390436.2	360	111.014	76	11.3435
ENST00000390437.2	445	196	101	8.53834
ENST00000390438.2	469	220	49.6549	3.7398
ENST00000390439.2	410	161	42	4.32247
ENST00000390440.2	425	176	29	2.7302
ENST00000390441.2	394	145	58	6.62778
ENST00000390442.3	399	150	51	5.63361
ENST00000390443.3	561	312	69	3.6644
ENST00000390444.1	329	80.3587	109	22.4751
ENST00000390445.2	484	235	102	7.19185
ENST00000390446.3	440	191	10	0.867511
ENST00000390447.3	467	218	68	5.16846
ENST00000390448.3	406	157	20	2.11076
ENST00000390449.3	343	94.0931	63	11.0941
ENST00000390450.3	464	215	17	1.31014
ENST00000390451.2	409	160	30	3.10677
ENST00000390452.2	365	116.007	22	3.14229
ENST00000390453.1	343	94.0931	9	1.58487
ENST00000390454.2	403	154	14	1.50631
ENST00000390455.3	537	288	54	3.10677
ENST00000390456.3	341	92.1144	0	0
ENST00000390457.2	425	176	35	3.29506
ENST00000390458.3	469	220	42	3.16326
ENST00000557168.1	337	88.1704	2	0.375851
ENST00000390460.1	327	78.4275	7	1.4789
ENST00000390461.2	349	100.049	9	1.49052
ENST00000390463.3	356	107.022	6	0.928938
ENST00000390464.2	353	104.031	3.46803	0.552368
ENST00000390465.2	395	146	5.53197	0.627819
ENST00000390466.1	331	82.2997	4	0.805323
ENST00000390467.3	317	68.9638	3	0.72079
ENST00000390468.1	336	87.1877	2	0.380087
ENST00000697100.1	462	213	17	1.32245
ENST00000633705.1	760	511	2030.9	65.853
ENST00000436911.6	1013	764	440.551	9.55456
ENST00000443402.6	2730	2481	45.0908	0.301141
ENST00000632136.1	760	511	776.493	25.1782
ENST00000622053.4	755	506	3219.49	105.425
ENST00000466254.1	758	509	849.118	27.6413
ENST00000390477.2	720	471	553	19.4542
ENST00000611116.2	978	729	4444	101.008
ENST00000632951.1	48	4.80593	0	0
ENST00000633553.1	48	4.80593	0	0
ENST00000633780.1	50	4.84548	0	0
ENST00000632041.1	51	4.86552	0	0
ENST00000634000.1	50	4.84548	0	0
ENST00000633713.1	53	4.90612	0	0
ENST00000390412.1	50	4.84548	0	0
ENST00000390413.1	51	4.86552	0	0
ENST00000390414.1	46	4.76704	0	0
ENST00000390415.1	49	4.82562	0	0
ENST00000390416.1	50	4.84548	0	0
ENST00000390417.1	48	4.80593	0	0
ENST00000390418.1	53	4.90612	0	0
ENST00000390419.1	47	4.7864	0	0
ENST00000390333.1	50	4.84548	0	0
ENST00000390334.1	60	5.05415	0	0
ENST00000390337.1	50	4.84548	0	0
ENST00000390338.2	61	5.07609	0	0
ENST00000390339.1	60	5.05415	0	0
ENST00000633209.1	46	4.76704	0	0
ENST00000632228.1	53	4.90612	0	0
ENST00000633507.1	50	4.84548	0	0
ENST00000631600.1	50	4.84548	0	0
ENST00000633891.1	51	4.86552	0	0
ENST00000633188.1	51	4.86552	0	0
ENST00000632996.1	53	4.90612	0	0
ENST00000633660.1	47	4.7864	0	0
ENST00000633936.1	50	4.84548	0	0
ENST00000634213.1	48	4.80593	0	0
ENST00000631840.1	49	4.82562	0	0
ENST00000634149.1	48	4.80593	0	0
ENST00000631745.1	48	4.80593	0	0
ENST00000633836.1	50	4.84548	0	0
ENST00000390473.1	51	4.86552	0	0
ENST00000390484.1	60	5.05415	0	0
ENST00000390488.1	56	4.96841	0	0
ENST00000390476.1	59	5.03242	0	0
ENST00000390489.1	63	5.12058	0	0
ENST00000390480.2	54	4.9267	0	0
ENST00000390479.2	60	5.05415	0	0
ENST00000390481.1	63	5.12058	0	0
ENST00000390474.1	48	4.80593	0	0
ENST00000390490.1	57	4.98955	0	0
ENST00000390475.1	54	4.9267	0	0
ENST00000390483.1	62	5.09823	0	0
ENST00000390485.1	66	5.18891	0	0
ENST00000390492.1	66	5.18891	0	0
ENST00000390486.1	69	5.25923	0	0
ENST00000390482.1	63	5.12058	0	0
ENST00000390487.1	60	5.05415	0	0
ENST00000390491.1	63	5.12058	0	0
ENST00000390493.1	63	5.12058	0	0
ENST00000390494.1	54	4.9267	0	0
ENST00000390495.1	66	5.18891	0	0
ENST00000390496.1	62	5.09823	0	0
ENST00000390497.1	61	5.07609	0	0
ENST00000390498.1	63	5.12058	0	0
ENST00000612375.1	65	5.16592	0	0
ENST00000614481.1	58	5.01088	0	0
ENST00000390502.1	59	5.03242	0	0
ENST00000390503.1	58	5.01088	0	0
ENST00000390504.1	57	4.98955	0	0
ENST00000390505.1	66	5.18891	0	0
ENST00000390506.1	57	4.98955	0	0
ENST00000390507.1	57	4.98955	0	0
ENST00000390508.1	60	5.05415	0	0
ENST00000390509.1	66	5.18891	0	0
ENST00000390510.1	59	5.03242	0	0
ENST00000390511.1	60	5.05415	0	0
ENST00000390512.2	60	5.05415	0	0
ENST00000390513.1	63	5.12058	0	0
ENST00000390514.1	63	5.12058	0	0
ENST00000390515.1	63	5.12058	0	0
ENST00000390516.1	55	4.94746	0	0
ENST00000390517.1	57	4.98955	0	0
ENST00000390518.1	60	5.05415	0	0
ENST00000390519.1	66	5.18891	0	0
ENST00000390520.1	63	5.12058	0	0
ENST00000390521.1	60	5.05415	0	0
ENST00000390523.1	52	4.88573	0	0
ENST00000390524.1	63	5.12058	0	0
ENST00000390525.1	60	5.05415	0	0
ENST00000390526.1	60	5.05415	0	0
ENST00000390527.1	64	5.14314	0	0
ENST00000390528.1	61	5.07609	0	0
ENST00000390530.1	59	5.03242	0	0
ENST00000390531.1	62	5.09823	0	0
ENST00000390532.1	60	5.05415	0	0
ENST00000390533.1	63	5.12058	0	0
ENST00000390534.1	62	5.09823	0	0
ENST00000390535.2	66	5.18891	0	0
ENST00000390536.2	62	5.09823	0	0
ENST00000390499.1	62	5.09823	0	0
ENST00000632524.1	11	3.73525	0	0
ENST00000633009.1	20	4.24848	0	0
ENST00000634070.1	18	4.18068	0	0
ENST00000632963.1	20	4.24848	0	0
ENST00000633030.1	19	4.21642	0	0
ENST00000633765.1	31	4.49022	0	0
ENST00000632619.1	28	4.43409	0	0
ENST00000632968.1	17	4.14041	0	0
ENST00000633159.1	21	4.27752	0	0
ENST00000631871.1	20	4.24848	0	0
ENST00000633010.1	16	4.09465	0	0
ENST00000633379.1	37	4.59906	0	0
ENST00000632473.1	31	4.49022	0	0
ENST00000631884.1	17	4.14041	0	0
ENST00000632859.1	21	4.27752	0	0
ENST00000631895.1	23	4.32879	0	0
ENST00000634154.1	16	4.09465	0	0
ENST00000632609.2	31	4.49022	0	0
ENST00000632911.2	31	4.49022	0	0
ENST00000633504.1	31	4.49022	0	0
ENST00000632304.1	17	4.14041	0	0
ENST00000632542.1	18	4.18068	0	0
ENST00000633968.1	20	4.24848	0	0
ENST00000634085.1	16	4.09465	0	0
ENST00000633353.1	31	4.49022	0	0
ENST00000631803.1	31	4.49022	0	0
ENST00000633210.1	17	4.14041	0	0
ENST00000604642.1	23	4.32879	0	0
ENST00000603326.1	19	4.21642	0	0
ENST00000604950.1	31	4.49022	0	0
ENST00000603077.1	31	4.49022	0	0
ENST00000605284.1	17	4.14041	0	0
ENST00000604446.1	23	4.32879	0	0
ENST00000603693.1	19	4.21642	0	0
ENST00000603935.1	31	4.49022	0	0
ENST00000604102.1	31	4.49022	0	0
ENST00000604838.1	17	4.14041	0	0
ENST00000439842.1	11	3.73525	0	0
ENST00000390567.1	20	4.24848	0	0
ENST00000452198.1	18	4.18068	0	0
ENST00000390569.1	20	4.24848	0	0
ENST00000437320.1	19	4.21642	0	0
ENST00000390571.1	31	4.49022	0	0
ENST00000390572.1	28	4.43409	0	0
ENST00000450276.1	17	4.14041	0	0
ENST00000390574.1	21	4.27752	0	0
ENST00000390575.1	20	4.24848	0	0
ENST00000431870.1	16	4.09465	0	0
ENST00000390577.1	37	4.59906	0	0
ENST00000390578.1	31	4.49022	0	0
ENST00000451044.1	17	4.14041	0	0
ENST00000390580.1	21	4.27752	0	0
ENST00000390581.1	23	4.32879	0	0
ENST00000431440.2	16	4.09465	0	0
ENST00000390585.1	31	4.49022	0	0
ENST00000430425.1	17	4.14041	0	0
ENST00000454691.1	18	4.18068	0	0
ENST00000390588.1	20	4.24848	0	0
ENST00000414852.1	16	4.09465	0	0
ENST00000390590.1	31	4.49022	0	0
ENST00000390591.1	31	4.49022	0	0
ENST00000454908.1	17	4.14041	0	0
ENST00000390583.1	31	4.49022	0	0
ENST00000390584.1	31	4.49022	0	0
ENST00000361390.2	956	707	1213.35	28.4364
ENST00000361453.3	1042	793	1249.52	26.1083
ENST00000361624.2	1542	1293	69486.9	890.456
ENST00000361739.1	684	435	11655	443.949
ENST00000361851.1	207	14.0473	0	0
ENST00000361899.2	681	432	1398.89	53.6548
ENST00000362079.2	784	535	19296.8	597.641
ENST00000361227.2	346	97.0678	902	153.971
ENST00000361335.1	297	51.6221	209	67.084
ENST00000361381.2	1378	1129	3063.97	44.9675
ENST00000361567.2	1812	1563	2480.93	26.3005
ENST00000361681.2	525	276	656	39.3825
ENST00000361789.2	1141	892	2445.98	45.4356
ENST00000616049.4	2142	1893	0	0
ENST00000616157.1	1989	1740	0	0
ENST00000621424.4	2405	2156	89.7505	0.689757
ENST00000615165.1	1990	1741	126.1	1.20012
ENST00000400754.4	1599	1350	30.2971	0.371857
ENST00000617983.1	2404	2155	26.0743	0.200481
ENST00000613204.1	1213	964	188.34	3.23723
ENST00000613230.1	2179	1930	675.757	5.80152
ENST00000614336.4	3728	3479	11.898	0.0566667
ENST00000612640.4	2116	1867	265.845	2.35935
ENST00000601199.2	510	261	6	0.380907
ENST00000612315.1	831	582	8	0.227759
ENST00000612919.1	372	123.003	18.5875	2.50388
ENST00000612565.1	3027	2778	287.611	1.71547
ENST00000619792.1	2404	2155	0	0
ENST00000612848.1	740	491	114.328	3.85816
ENST00000618003.1	351	102.039	3297.29	535.425
ENST00000619729.1	294	49.2782	76.5814	25.75
ENST00000612465.1	2195	1946	55.1459	0.469547
ENST00000618686.1	2237	1988	92	0.766796
ENST00000612882.1	1084	835	0	0
ENST00000622674.1	1343	1094	0	0
ENST00000614604.4	2132	1883	0	0
ENST00000620810.1	1988	1739	0	0
ENST00000710606.1	5619	5370	5.08573	0.0156923
ENST00000643872.4	4662	4413	1290.05	4.84374
ENST00000628983.2	684	435	193.938	7.38725
ENST00000611746.1	288	44.8343	518.907	191.773
ENST00000707313.1	987	738	0	0
ENST00000707314.1	1430	1181	0	0
ENST00000707315.1	708	459	0	0
ENST00000707316.1	428	179	0	0
ENST00000707237.1	3407	3158	0	0
ENST00000707238.1	2971	2722	120.466	0.733305
ENST00000707239.1	483	234	0	0
ENST00000707240.1	825	576	17.066	0.490928
ENST00000621028.1	1426	1177	3.59233	0.0505718
ENST00000613216.4	3571	3322	0	0
ENST00000611339.1	3120	2871	4.04204	0.0233279
ENST00000707247.1	4324	4075	161.165	0.655315
ENST00000710353.1	7691	7442	13.1846	0.0293553
ENST00000707248.1	4483	4234	0	0
ENST00000707249.1	4656	4407	0	0
ENST00000707250.1	4587	4338	0	0
ENST00000707251.1	4535	4286	0	0
