target_id	length	eff_length	est_counts	tpm
ENST00000562905.2	353	104.031	0	0
ENST00000628219.1	534	285	0	0
ENST00000627132.1	384	135.001	0	0
ENST00000626108.1	353	104.031	0	0
ENST00000338912.5	353	104.031	0	0
ENST00000558565.2	359	110.015	0	0
ENST00000569103.2	349	100.049	0	0
ENST00000453673.3	353	104.031	1	0.686759
ENST00000390243.2	538	289	9	2.22491
ENST00000464162.1	380	131.001	0	0
ENST00000390247.2	445	196	0.5	0.182256
ENST00000495489.1	398	149	0	0
ENST00000493819.1	409	160	1.38049	0.616425
ENST00000483158.1	392	143	3.94403	1.97048
ENST00000480492.1	398	149	0	0
ENST00000390252.2	442	193	4.76091	1.76238
ENST00000479981.1	378	129.001	0	0
ENST00000490686.1	378	129.001	2.27911	1.26223
ENST00000492167.1	400	151	8.56948	4.05458
ENST00000390256.2	406	157	0.5	0.22753
ENST00000484817.1	390	141	0.666667	0.337798
ENST00000498435.1	382	133.001	0.5	0.268586
ENST00000482769.1	390	141	1	0.506697
ENST00000468494.1	390	141	0.5	0.253348
ENST00000473726.1	382	133.001	0.5	0.268586
ENST00000465170.1	398	149	0	0
ENST00000498574.1	398	149	0	0
ENST00000620613.1	314	66.2053	0	0
ENST00000448155.2	376	127.002	4	2.25019
ENST00000509129.1	353	104.031	0	0
ENST00000390265.2	440	191	0	0
ENST00000474213.1	395	146	0	0
ENST00000491977.1	390	141	0	0
ENST00000453166.2	396	147	0	0
ENST00000390268.2	390	141	0	0
ENST00000462693.1	390	141	0.666667	0.337798
ENST00000436451.2	409	160	0	0
ENST00000390270.2	445	196	0	0
ENST00000390271.2	371	122.003	0	0
ENST00000483379.1	532	283	0	0
ENST00000492446.1	378	129.001	0	0
ENST00000417279.3	396	147	0	0
ENST00000611391.1	376	127.002	0	0
ENST00000377032.5	371	122.003	1.41911	0.831024
ENST00000390277.3	444	195	1.45116	0.531679
ENST00000390278.3	373	124.002	0	0
ENST00000468879.1	532	283	0	0
ENST00000471857.2	534	285	0	0
ENST00000443397.5	384	135.001	0	0
ENST00000421835.2	350	101.044	0	0
ENST00000429992.3	365	116.007	0	0
ENST00000390244.2	408	159	0	0
ENST00000496168.1	532	283	3.8404	0.969523
ENST00000390609.3	432	183	4.94649	1.93114
ENST00000390616.2	400	151	0	0
ENST00000390618.2	426	177	0	0
ENST00000390612.3	425	176	0	0
ENST00000390607.2	430	181	0	0
ENST00000632099.1	353	104.031	0	0
ENST00000390617.2	366	117.006	0	0
ENST00000390603.2	437	188	2.22396	0.845157
ENST00000390606.3	415	166	1	0.430388
ENST00000390610.2	411	162	0	0
ENST00000390615.2	431	182	6.87301	2.69801
ENST00000603660.1	431	182	0	0
ENST00000632950.2	410	161	0	0
ENST00000390611.2	381	132.001	3	1.62373
ENST00000390605.2	410	161	0	0
ENST00000438142.3	428	179	0	0
ENST00000390602.3	430	181	0	0
ENST00000390604.2	425	176	0	0
ENST00000390601.3	473	224	0.818969	0.261209
ENST00000390619.2	425	176	0	0
ENST00000434710.1	434	185	0	0
ENST00000390621.3	411	162	0	0
ENST00000390622.2	655	406	0	0
ENST00000390624.3	432	183	0.804638	0.314136
ENST00000390625.3	439	190	0	0
ENST00000390626.2	410	161	0	0
ENST00000390627.3	571	322	0	0
ENST00000390628.3	414	165	0	0
ENST00000390629.3	495	246	1.5	0.435636
ENST00000519403.2	307	59.9608	0	0
ENST00000390593.2	415	166	1	0.430388
ENST00000390594.3	417	168	0.5	0.212632
ENST00000390595.3	395	146	0	0
ENST00000455737.2	417	168	3.82045	1.6247
ENST00000631943.1	402	153	0.5	0.233478
ENST00000390597.3	378	129.001	1.5	0.83074
ENST00000390598.2	430	181	2.77865	1.09679
ENST00000390630.3	457	208	0	0
ENST00000454421.2	431	182	0	0
ENST00000390632.2	427	178	0	0
ENST00000390633.2	412	163	0	0
ENST00000390634.3	434	185	0	0
ENST00000632209.1	353	104.031	0	0
ENST00000624687.1	411	162	0	0
ENST00000617374.2	358	109.017	0	0
ENST00000433072.2	437	188	1.11198	0.422579
ENST00000390636.2	437	188	0	0
ENST00000424969.2	587	338	0	0
ENST00000390639.2	405	156	0	0
ENST00000632684.1	12	3.83025	0	0
ENST00000710614.1	16	4.09465	0	0
ENST00000631435.1	12	3.83025	0	0
ENST00000415118.1	8	3.3445	0	0
ENST00000448914.1	13	3.91173	0	0
ENST00000434970.2	9	3.4951	0	0
ENST00000379435.5	335	86.2066	0	0
ENST00000390364.3	412	163	0	0
ENST00000390367.3	364	115.008	0	0
ENST00000426318.2	395	146	0	0
ENST00000390368.2	410	161	0.5	0.221877
ENST00000390369.2	347	98.0609	0	0
ENST00000454561.2	544	295	0	0
ENST00000390371.3	388	139	0	0
ENST00000390372.3	350	101.044	0	0
ENST00000390373.2	344	95.0839	0	0
ENST00000390374.3	392	143	0	0
ENST00000390375.2	384	135.001	0	0
ENST00000390376.2	341	92.1144	0	0
ENST00000390377.1	347	98.0609	0	0
ENST00000390378.1	343	94.0931	0	0
ENST00000612787.1	347	98.0609	0.5	0.364286
ENST00000614171.1	374	125.002	0	0
ENST00000611462.1	368	119.005	0	0
ENST00000611787.1	392	143	0	0
ENST00000620569.1	409	160	0	0
ENST00000617347.1	406	157	0	0
ENST00000621184.1	411	162	1	0.441015
ENST00000417977.2	447	198	1	0.36083
ENST00000444775.2	1735	1486	3	0.144235
ENST00000390343.2	468	219	0	0
ENST00000390344.2	552	303	1	0.23579
ENST00000390345.2	688	439	5	0.813717
ENST00000390346.2	537	288	2	0.496141
ENST00000426402.2	544	295	0	0
ENST00000390348.2	465	216	0	0
ENST00000617639.1	406	157	0	0
ENST00000616518.1	421	172	0	0
ENST00000620773.1	347	98.0609	0	0
ENST00000619103.1	344	95.0839	0	0
ENST00000611520.1	428	179	0	0
ENST00000390393.3	552	303	0.5	0.117895
ENST00000390394.3	413	164	0.5	0.217818
ENST00000390396.1	347	98.0609	0	0
ENST00000390397.2	381	132.001	0	0
ENST00000390398.3	381	132.001	0	0
ENST00000390399.3	387	138	0.5	0.258856
ENST00000390400.2	364	115.008	0	0
ENST00000422143.2	402	153	1	0.466957
ENST00000634176.1	364	115.008	0	0
ENST00000633265.1	392	143	0	0
ENST00000632248.1	412	163	0	0
ENST00000633313.1	347	98.0609	0	0
ENST00000632187.1	350	101.044	0	0
ENST00000634111.1	392	143	0	0
ENST00000632638.1	552	303	0.5	0.117895
ENST00000631824.1	406	157	0	0
ENST00000632308.1	380	131.001	0	0
ENST00000610439.4	381	132.001	0	0
ENST00000631663.1	344	95.0839	0	0
ENST00000634123.1	343	94.0931	0	0
ENST00000632021.1	347	98.0609	0.5	0.364286
ENST00000633790.1	343	94.0931	0	0
ENST00000633283.1	387	138	0.5	0.258856
ENST00000631392.1	386	137	0	0
ENST00000632829.1	411	162	0	0
ENST00000633466.1	413	164	0.5	0.217818
ENST00000631427.1	455	206	0	0
ENST00000633575.1	395	146	0	0
ENST00000633328.1	390	141	0.5	0.253348
ENST00000390340.3	357	108.019	0	0
ENST00000390341.3	360	111.014	0	0
ENST00000631511.1	386	137	0	0
ENST00000631882.1	397	148	0	0
ENST00000631559.1	428	179	0	0
ENST00000633842.1	347	98.0609	0	0
ENST00000632560.1	347	98.0609	0	0
ENST00000633696.1	544	295	0	0
ENST00000633796.1	374	125.002	0	0
ENST00000619125.2	364	115.008	0	0
ENST00000633072.1	410	161	0.5	0.221877
ENST00000632432.1	406	157	0	0
ENST00000632512.1	455	206	0	0
ENST00000631639.1	478	229	0	0
ENST00000633384.1	652	403	2	0.354563
ENST00000632148.1	424	175	0	0
ENST00000631548.1	347	98.0609	0	0
ENST00000632828.1	421	172	0	0
ENST00000633244.1	347	98.0609	0	0
ENST00000631557.1	401	152	0	0
ENST00000633092.1	381	132.001	0	0
ENST00000634093.1	344	95.0839	0	0
ENST00000632713.1	373	124.002	0	0
ENST00000631471.1	344	95.0839	1	0.751383
ENST00000632216.1	384	135.001	0	0
ENST00000633472.1	365	116.007	0	0
ENST00000632016.1	392	143	2	0.999221
ENST00000631690.1	447	198	1	0.36083
ENST00000633292.1	409	160	0	0
ENST00000632422.1	391	142	0	0
ENST00000632425.1	407	158	0	0
ENST00000634198.1	402	153	1	0.466957
ENST00000633963.1	390	141	0	0
ENST00000631835.1	421	172	0	0
ENST00000455382.2	421	172	0	0
ENST00000390387.3	391	142	0	0
ENST00000390357.3	373	124.002	1	0.576153
ENST00000390381.3	652	403	2	0.354563
ENST00000390353.2	401	152	0	0
ENST00000547918.2	380	131.001	0	0
ENST00000390392.3	455	206	0	0
ENST00000634383.1	424	175	0	0
ENST00000634605.1	394	145	0	0
ENST00000390360.3	365	116.007	0	0
ENST00000390361.3	397	148	0	0
ENST00000390362.1	343	94.0931	0	0
ENST00000390363.2	390	141	0.5	0.253348
ENST00000390469.2	520	271	2	0.527265
ENST00000535880.2	425	176	0	0
ENST00000542354.1	392	143	0	0
ENST00000390423.2	402	153	0	0
ENST00000390424.2	348	99.0546	0	0
ENST00000390425.2	519	270	0	0
ENST00000390426.2	395	146	1	0.489345
ENST00000390427.3	352	103.035	0	0
ENST00000390428.3	404	155	0	0
ENST00000390429.3	337	88.1704	0	0
ENST00000390430.2	473	224	0	0
ENST00000390431.3	338	89.1545	0	0
ENST00000390432.2	379	130.001	0	0
ENST00000390433.1	340	91.1266	2	1.56803
ENST00000390434.3	566	317	0	0
ENST00000390435.1	341	92.1144	0	0
ENST00000390436.2	360	111.014	1	0.643564
ENST00000390437.2	445	196	2	0.729024
ENST00000390438.2	469	220	1	0.324747
ENST00000390439.2	410	161	0	0
ENST00000390440.2	425	176	0	0
ENST00000390441.2	394	145	0	0
ENST00000390442.3	399	150	0	0
ENST00000390443.3	561	312	0	0
ENST00000390444.1	329	80.3587	0	0
ENST00000390445.2	484	235	0	0
ENST00000390446.3	440	191	0	0
ENST00000390447.3	467	218	1	0.327726
ENST00000390448.3	406	157	0	0
ENST00000390449.3	343	94.0931	1	0.759294
ENST00000390450.3	464	215	1	0.332299
ENST00000390451.2	409	160	1	0.446527
ENST00000390452.2	365	116.007	0	0
ENST00000390453.1	343	94.0931	0	0
ENST00000390454.2	403	154	2	0.927849
ENST00000390455.3	537	288	0	0
ENST00000390456.3	341	92.1144	0	0
ENST00000390457.2	425	176	0	0
ENST00000390458.3	469	220	0	0
ENST00000557168.1	337	88.1704	0	0
ENST00000390460.1	327	78.4275	0	0
ENST00000390461.2	349	100.049	0	0
ENST00000390463.3	356	107.022	0	0
ENST00000390464.2	353	104.031	2	1.37352
ENST00000390465.2	395	146	0	0
ENST00000390466.1	331	82.2997	0	0
ENST00000390467.3	317	68.9638	0	0
ENST00000390468.1	336	87.1877	0	0
ENST00000697100.1	462	213	0	0
ENST00000633705.1	760	511	14.0768	1.96812
ENST00000436911.6	1013	764	11.4368	1.0695
ENST00000443402.6	2730	2481	1.44749	0.0416828
ENST00000632136.1	760	511	14.0768	1.96812
ENST00000622053.4	755	506	36.8462	5.20248
ENST00000466254.1	758	509	0.000174536	2.44982e-05
ENST00000390477.2	720	471	32	4.85397
ENST00000611116.2	978	729	163	15.9745
ENST00000632951.1	48	4.80593	0	0
ENST00000633553.1	48	4.80593	0	0
ENST00000633780.1	50	4.84548	0	0
ENST00000632041.1	51	4.86552	0	0
ENST00000634000.1	50	4.84548	0	0
ENST00000633713.1	53	4.90612	0	0
ENST00000390412.1	50	4.84548	0	0
ENST00000390413.1	51	4.86552	0	0
ENST00000390414.1	46	4.76704	0	0
ENST00000390415.1	49	4.82562	0	0
ENST00000390416.1	50	4.84548	0	0
ENST00000390417.1	48	4.80593	0	0
ENST00000390418.1	53	4.90612	0	0
ENST00000390419.1	47	4.7864	0	0
ENST00000390333.1	50	4.84548	0	0
ENST00000390334.1	60	5.05415	0	0
ENST00000390337.1	50	4.84548	0	0
ENST00000390338.2	61	5.07609	0	0
ENST00000390339.1	60	5.05415	0	0
ENST00000633209.1	46	4.76704	0	0
ENST00000632228.1	53	4.90612	0	0
ENST00000633507.1	50	4.84548	0	0
ENST00000631600.1	50	4.84548	0	0
ENST00000633891.1	51	4.86552	0	0
ENST00000633188.1	51	4.86552	0	0
ENST00000632996.1	53	4.90612	0	0
ENST00000633660.1	47	4.7864	0	0
ENST00000633936.1	50	4.84548	0	0
ENST00000634213.1	48	4.80593	0	0
ENST00000631840.1	49	4.82562	0	0
ENST00000634149.1	48	4.80593	0	0
ENST00000631745.1	48	4.80593	0	0
ENST00000633836.1	50	4.84548	0	0
ENST00000390473.1	51	4.86552	0	0
ENST00000390484.1	60	5.05415	0	0
ENST00000390488.1	56	4.96841	0	0
ENST00000390476.1	59	5.03242	0	0
ENST00000390489.1	63	5.12058	0	0
ENST00000390480.2	54	4.9267	0	0
ENST00000390479.2	60	5.05415	0	0
ENST00000390481.1	63	5.12058	0	0
ENST00000390474.1	48	4.80593	0	0
ENST00000390490.1	57	4.98955	0	0
ENST00000390475.1	54	4.9267	0	0
ENST00000390483.1	62	5.09823	0	0
ENST00000390485.1	66	5.18891	0	0
ENST00000390492.1	66	5.18891	0	0
ENST00000390486.1	69	5.25923	0	0
ENST00000390482.1	63	5.12058	0	0
ENST00000390487.1	60	5.05415	0	0
ENST00000390491.1	63	5.12058	0	0
ENST00000390493.1	63	5.12058	0	0
ENST00000390494.1	54	4.9267	0	0
ENST00000390495.1	66	5.18891	0	0
ENST00000390496.1	62	5.09823	0	0
ENST00000390497.1	61	5.07609	0	0
ENST00000390498.1	63	5.12058	0	0
ENST00000612375.1	65	5.16592	0	0
ENST00000614481.1	58	5.01088	0	0
ENST00000390502.1	59	5.03242	0	0
ENST00000390503.1	58	5.01088	0	0
ENST00000390504.1	57	4.98955	0	0
ENST00000390505.1	66	5.18891	0	0
ENST00000390506.1	57	4.98955	0	0
ENST00000390507.1	57	4.98955	0	0
ENST00000390508.1	60	5.05415	0	0
ENST00000390509.1	66	5.18891	0	0
ENST00000390510.1	59	5.03242	0	0
ENST00000390511.1	60	5.05415	0	0
ENST00000390512.2	60	5.05415	0	0
ENST00000390513.1	63	5.12058	0	0
ENST00000390514.1	63	5.12058	0	0
ENST00000390515.1	63	5.12058	0	0
ENST00000390516.1	55	4.94746	0	0
ENST00000390517.1	57	4.98955	0	0
ENST00000390518.1	60	5.05415	0	0
ENST00000390519.1	66	5.18891	0	0
ENST00000390520.1	63	5.12058	0	0
ENST00000390521.1	60	5.05415	0	0
ENST00000390523.1	52	4.88573	0	0
ENST00000390524.1	63	5.12058	0	0
ENST00000390525.1	60	5.05415	0	0
ENST00000390526.1	60	5.05415	0	0
ENST00000390527.1	64	5.14314	0	0
ENST00000390528.1	61	5.07609	0	0
ENST00000390530.1	59	5.03242	0	0
ENST00000390531.1	62	5.09823	0	0
ENST00000390532.1	60	5.05415	0	0
ENST00000390533.1	63	5.12058	0	0
ENST00000390534.1	62	5.09823	0	0
ENST00000390535.2	66	5.18891	0	0
ENST00000390536.2	62	5.09823	0	0
ENST00000390499.1	62	5.09823	0	0
ENST00000632524.1	11	3.73525	0	0
ENST00000633009.1	20	4.24848	0	0
ENST00000634070.1	18	4.18068	0	0
ENST00000632963.1	20	4.24848	0	0
ENST00000633030.1	19	4.21642	0	0
ENST00000633765.1	31	4.49022	0	0
ENST00000632619.1	28	4.43409	0	0
ENST00000632968.1	17	4.14041	0	0
ENST00000633159.1	21	4.27752	0	0
ENST00000631871.1	20	4.24848	0	0
ENST00000633010.1	16	4.09465	0	0
ENST00000633379.1	37	4.59906	0	0
ENST00000632473.1	31	4.49022	0	0
ENST00000631884.1	17	4.14041	0	0
ENST00000632859.1	21	4.27752	0	0
ENST00000631895.1	23	4.32879	0	0
ENST00000634154.1	16	4.09465	0	0
ENST00000632609.2	31	4.49022	0	0
ENST00000632911.2	31	4.49022	0	0
ENST00000633504.1	31	4.49022	0	0
ENST00000632304.1	17	4.14041	0	0
ENST00000632542.1	18	4.18068	0	0
ENST00000633968.1	20	4.24848	0	0
ENST00000634085.1	16	4.09465	0	0
ENST00000633353.1	31	4.49022	0	0
ENST00000631803.1	31	4.49022	0	0
ENST00000633210.1	17	4.14041	0	0
ENST00000604642.1	23	4.32879	0	0
ENST00000603326.1	19	4.21642	0	0
ENST00000604950.1	31	4.49022	0	0
ENST00000603077.1	31	4.49022	0	0
ENST00000605284.1	17	4.14041	0	0
ENST00000604446.1	23	4.32879	0	0
ENST00000603693.1	19	4.21642	0	0
ENST00000603935.1	31	4.49022	0	0
ENST00000604102.1	31	4.49022	0	0
ENST00000604838.1	17	4.14041	0	0
ENST00000439842.1	11	3.73525	0	0
ENST00000390567.1	20	4.24848	0	0
ENST00000452198.1	18	4.18068	0	0
ENST00000390569.1	20	4.24848	0	0
ENST00000437320.1	19	4.21642	0	0
ENST00000390571.1	31	4.49022	0	0
ENST00000390572.1	28	4.43409	0	0
ENST00000450276.1	17	4.14041	0	0
ENST00000390574.1	21	4.27752	0	0
ENST00000390575.1	20	4.24848	0	0
ENST00000431870.1	16	4.09465	0	0
ENST00000390577.1	37	4.59906	0	0
ENST00000390578.1	31	4.49022	0	0
ENST00000451044.1	17	4.14041	0	0
ENST00000390580.1	21	4.27752	0	0
ENST00000390581.1	23	4.32879	0	0
ENST00000431440.2	16	4.09465	0	0
ENST00000390585.1	31	4.49022	0	0
ENST00000430425.1	17	4.14041	0	0
ENST00000454691.1	18	4.18068	0	0
ENST00000390588.1	20	4.24848	0	0
ENST00000414852.1	16	4.09465	0	0
ENST00000390590.1	31	4.49022	0	0
ENST00000390591.1	31	4.49022	0	0
ENST00000454908.1	17	4.14041	0	0
ENST00000390583.1	31	4.49022	0	0
ENST00000390584.1	31	4.49022	0	0
ENST00000361390.2	956	707	3200.45	323.414
ENST00000361453.3	1042	793	2485.25	223.906
ENST00000361624.2	1542	1293	48049.5	2654.96
ENST00000361739.1	684	435	11713.4	1923.81
ENST00000361851.1	207	14.0473	0	0
ENST00000361899.2	681	432	4432.07	732.978
ENST00000362079.2	784	535	31962.8	4268.34
ENST00000361227.2	346	97.0678	4098	3016.23
ENST00000361335.1	297	51.6221	159	220.054
ENST00000361381.2	1378	1129	5785.11	366.088
ENST00000361567.2	1812	1563	4076.51	186.336
ENST00000361681.2	525	276	553	143.148
ENST00000361789.2	1141	892	5849.99	468.553
ENST00000616049.4	2142	1893	0	0
ENST00000616157.1	1989	1740	0	0
ENST00000621424.4	2405	2156	209.251	6.93404
ENST00000615165.1	1990	1741	256.131	10.5107
ENST00000400754.4	1599	1350	0	0
ENST00000617983.1	2404	2155	8.39792	0.278415
ENST00000613204.1	1213	964	287.535	21.3099
ENST00000613230.1	2179	1930	46.9634	1.73848
ENST00000614336.4	3728	3479	535.222	10.9913
ENST00000612640.4	2116	1867	131.259	5.02289
ENST00000601199.2	510	261	0	0
ENST00000612315.1	831	582	1	0.122757
ENST00000612919.1	372	123.003	13.487	7.83374
ENST00000612565.1	3027	2778	52.2254	1.34313
ENST00000619792.1	2404	2155	0	0
ENST00000612848.1	740	491	70.2283	10.2188
ENST00000618003.1	351	102.039	0	0
ENST00000619729.1	294	49.2782	0	0
ENST00000612465.1	2195	1946	63.6299	2.33607
ENST00000618686.1	2237	1988	30	1.07813
ENST00000612882.1	1084	835	0	0
ENST00000622674.1	1343	1094	0	0
ENST00000614604.4	2132	1883	0	0
ENST00000620810.1	1988	1739	0	0
ENST00000710606.1	5619	5370	22.8682	0.304247
ENST00000643872.4	4662	4413	921.896	14.9251
ENST00000628983.2	684	435	0	0
ENST00000611746.1	288	44.8343	0	0
ENST00000707313.1	987	738	0	0
ENST00000707314.1	1430	1181	0.5	0.0302474
ENST00000707315.1	708	459	0	0
ENST00000707316.1	428	179	0	0
ENST00000707237.1	3407	3158	0	0
ENST00000707238.1	2971	2722	520.355	13.6578
ENST00000707239.1	483	234	0.573651	0.175146
ENST00000707240.1	825	576	30.4133	3.77232
ENST00000621028.1	1426	1177	0	0
ENST00000613216.4	3571	3322	0	0
ENST00000611339.1	3120	2871	3.2797	0.0816149
ENST00000707247.1	4324	4075	255.214	4.47451
ENST00000710353.1	7691	7442	0	0
ENST00000707248.1	4483	4234	0.00572632	9.66258e-05
ENST00000707249.1	4656	4407	0.00421508	6.83331e-05
ENST00000707250.1	4587	4338	0	0
ENST00000707251.1	4535	4286	342.171	5.70373
ENST00000707252.1	4239	3990	0	0
ENST00000707253.1	6488	6239	0	0
ENST00000707254.1	4537	4288	0	0
ENST00000707255.1	4406	4157	1.74948e-07	3.00675e-09
ENST00000707256.1	6618	6369	30.5448	0.342637
ENST00000707257.1	4455	4206	6.21844	0.105628
ENST00000707258.1	4384	4135	18.4411	0.318624
ENST00000707259.1	2578	2329	0	0
ENST00000707260.1	5830	5581	14.4076	0.184437
ENST00000707261.1	6402	6153	27.4612	0.31886
ENST00000707262.1	8644	8395	0	0
ENST00000707263.1	4370	4121	0	0
ENST00000707264.1	6410	6161	0	0
ENST00000707265.1	4597	4348	194.832	3.20139
ENST00000707266.1	4186	3937	52.0612	0.94475
ENST00000707267.1	3257	3008	6.75191	0.160368
ENST00000707268.1	2203	1954	3.02773	0.110703
ENST00000707269.1	2841	2592	0.00391461	0.0001079
ENST00000707270.1	4537	4288	0	0
ENST00000707271.1	2929	2680	2.04755	0.0545842
ENST00000707272.1	2953	2704	0	0
ENST00000707273.1	4452	4203	0.00200323	3.40517e-05
ENST00000707274.1	4443	4194	0.0258316	0.000440038
ENST00000707275.1	4213	3964	81.5601	1.46998
ENST00000707276.1	5132	4883	15.7501	0.230443
ENST00000707277.1	7614	7365	0	0
ENST00000707278.1	4664	4415	0	0
ENST00000707279.1	4403	4154	255.362	4.39195
ENST00000707280.1	6427	6178	7.85709	0.0908619
ENST00000707281.1	4300	4051	277.087	4.88677
ENST00000707282.1	4403	4154	10.9972	0.18914
ENST00000707283.1	3155	2906	8.79016	0.216107
ENST00000707284.1	697	448	0	0
ENST00000707285.1	1748	1499	2.03172	0.0968346
ENST00000707286.1	2270	2021	3.65009	0.129034
ENST00000707287.1	3007	2758	0	0
ENST00000707288.1	610	361	1.51316	0.299465
ENST00000707289.1	1149	900	1.50673	0.119608
ENST00000616638.1	1806	1557	0	0
ENST00000633392.1	1845	1596	0	0
ENST00000634171.3	1108	859	3.10202	0.258
ENST00000632257.1	1642	1393	0	0
ENST00000632563.2	1840	1591	0	0
ENST00000632873.1	1525	1276	0	0
ENST00000355096.4	1592	1343	0	0
ENST00000633146.1	1560	1311	0	0
