target_id	length	eff_length	est_counts	tpm
ENST00000390285.4	353	104.031	0	0
ENST00000390286.3	381	132.001	0	0
ENST00000390289.2	379	130.001	2	6.80646
ENST00000390290.3	389	140	2	6.32032
ENST00000390291.2	405	156	0	0
ENST00000427632.2	409	160	0	0
ENST00000390293.1	369	120.004	0	0
ENST00000390294.2	407	158	1	2.80015
ENST00000390295.3	385	136	0	0
ENST00000390296.2	397	148	0	0
ENST00000390297.3	467	218	0	0
ENST00000390298.2	385	136	1	3.2531
ENST00000390299.2	407	158	0.5	1.40007
ENST00000390300.2	374	125.002	0	0
ENST00000390301.3	393	144	0	0
ENST00000390302.3	412	163	0	0
ENST00000390303.3	383	134.001	0	0
ENST00000390304.2	377	128.001	0	0
ENST00000390305.2	380	131.001	1	3.37725
ENST00000390306.2	502	253	1	1.74871
ENST00000390307.2	409	160	0	0
ENST00000390308.2	602	353	3	3.75997
ENST00000390309.2	377	128.001	0	0
ENST00000390310.3	367	118.006	0	0
ENST00000390311.3	385	136	0	0
ENST00000390312.2	402	153	1	2.89165
ENST00000390315.3	382	133.001	0	0
ENST00000390316.2	461	212	2	4.1738
ENST00000620395.2	517	268	0	0
ENST00000390318.2	403	154	0	0
ENST00000390319.2	398	149	0	0
ENST00000390313.3	356	107.022	0	0
ENST00000390314.2	400	151	1	2.92995
ENST00000604066.1	353	104.031	0	0
ENST00000557788.2	353	104.031	0	0
ENST00000630556.1	353	104.031	0	0
ENST00000622410.2	353	104.031	0	0
ENST00000610349.2	407	158	0.5	1.40007
ENST00000628287.1	466	217	0	0
ENST00000627634.1	383	134.001	0	0
ENST00000628968.1	374	125.002	0	0
ENST00000618644.2	385	136	1	3.2531
ENST00000618026.2	393	144	0	0
ENST00000630493.1	369	120.004	0	0
ENST00000629472.1	412	163	0	0
ENST00000626489.1	397	148	0	0
ENST00000354689.6	294	49.2782	0	0
ENST00000567458.2	358	109.017	0	0
ENST00000425181.3	350	101.044	0	0
ENST00000565407.2	349	100.049	0	0
ENST00000570121.2	353	104.031	0	0
ENST00000562905.2	353	104.031	0	0
ENST00000628219.1	534	285	0	0
ENST00000627132.1	384	135.001	0	0
ENST00000626108.1	353	104.031	0	0
ENST00000338912.5	353	104.031	0	0
ENST00000558565.2	359	110.015	0	0
ENST00000569103.2	349	100.049	0	0
ENST00000453673.3	353	104.031	0	0
ENST00000390243.2	538	289	3	4.59263
ENST00000464162.1	380	131.001	0	0
ENST00000390247.2	445	196	0	0
ENST00000495489.1	398	149	0	0
ENST00000493819.1	409	160	0	0
ENST00000483158.1	392	143	0	0
ENST00000480492.1	398	149	0	0
ENST00000390252.2	442	193	1.35614	3.10876
ENST00000479981.1	378	129.001	0	0
ENST00000490686.1	378	129.001	0	0
ENST00000492167.1	400	151	1.91817	5.62016
ENST00000390256.2	406	157	0	0
ENST00000484817.1	390	141	0	0
ENST00000498435.1	382	133.001	0	0
ENST00000482769.1	390	141	0	0
ENST00000468494.1	390	141	0.5	1.56887
ENST00000473726.1	382	133.001	0	0
ENST00000465170.1	398	149	0	0
ENST00000498574.1	398	149	0	0
ENST00000620613.1	314	66.2053	0	0
ENST00000448155.2	376	127.002	0	0
ENST00000509129.1	353	104.031	0	0
ENST00000390265.2	440	191	0	0
ENST00000474213.1	395	146	0	0
ENST00000491977.1	390	141	0	0
ENST00000453166.2	396	147	0	0
ENST00000390268.2	390	141	0	0
ENST00000462693.1	390	141	0	0
ENST00000436451.2	409	160	0	0
ENST00000390270.2	445	196	1.45137	3.27611
ENST00000390271.2	371	122.003	0	0
ENST00000483379.1	532	283	0	0
ENST00000492446.1	378	129.001	0	0
ENST00000417279.3	396	147	0	0
ENST00000611391.1	376	127.002	0	0
ENST00000377032.5	371	122.003	1	3.62632
ENST00000390277.3	444	195	0	0
ENST00000390278.3	373	124.002	0	0
ENST00000468879.1	532	283	0	0
ENST00000471857.2	534	285	0	0
ENST00000443397.5	384	135.001	0	0
ENST00000421835.2	350	101.044	0	0
ENST00000429992.3	365	116.007	0	0
ENST00000390244.2	408	159	0	0
ENST00000496168.1	532	283	0	0
ENST00000390609.3	432	183	0.636319	1.53837
ENST00000390616.2	400	151	1.28401	3.76209
ENST00000390618.2	426	177	0	0
ENST00000390612.3	425	176	0	0
ENST00000390607.2	430	181	0	0
ENST00000632099.1	353	104.031	0	0
ENST00000390617.2	366	117.006	0	0
ENST00000390603.2	437	188	0	0
ENST00000390606.3	415	166	0	0
ENST00000390610.2	411	162	0	0
ENST00000390615.2	431	182	0	0
ENST00000603660.1	431	182	0	0
ENST00000632950.2	410	161	0	0
ENST00000390611.2	381	132.001	0	0
ENST00000390605.2	410	161	1	2.74797
ENST00000438142.3	428	179	1.22939	3.03862
ENST00000390602.3	430	181	0	0
ENST00000390604.2	425	176	0	0
ENST00000390601.3	473	224	0	0
ENST00000390619.2	425	176	1	2.51377
ENST00000434710.1	434	185	0	0
ENST00000390621.3	411	162	0	0
ENST00000390622.2	655	406	0	0
ENST00000390624.3	432	183	0	0
ENST00000390625.3	439	190	0	0
ENST00000390626.2	410	161	0	0
ENST00000390627.3	571	322	0	0
ENST00000390628.3	414	165	0	0
ENST00000390629.3	495	246	0.5	0.899234
ENST00000519403.2	307	59.9608	0	0
ENST00000390593.2	415	166	0	0
ENST00000390594.3	417	168	0.5	1.31674
ENST00000390595.3	395	146	0	0
ENST00000455737.2	417	168	0	0
ENST00000631943.1	402	153	0	0
ENST00000390597.3	378	129.001	0	0
ENST00000390598.2	430	181	0	0
ENST00000390630.3	457	208	0	0
ENST00000454421.2	431	182	0	0
ENST00000390632.2	427	178	0	0
ENST00000390633.2	412	163	0	0
ENST00000390634.3	434	185	0	0
ENST00000632209.1	353	104.031	0	0
ENST00000624687.1	411	162	0	0
ENST00000617374.2	358	109.017	0	0
ENST00000433072.2	437	188	0	0
ENST00000390636.2	437	188	0.999999	2.35331
ENST00000424969.2	587	338	0.999575	1.30839
ENST00000390639.2	405	156	0	0
ENST00000632684.1	12	3.83025	0	0
ENST00000710614.1	16	4.09465	0	0
ENST00000631435.1	12	3.83025	0	0
ENST00000415118.1	8	3.3445	0	0
ENST00000448914.1	13	3.91173	0	0
ENST00000434970.2	9	3.4951	0	0
ENST00000379435.5	335	86.2066	0	0
ENST00000390364.3	412	163	0	0
ENST00000390367.3	364	115.008	0	0
ENST00000426318.2	395	146	0	0
ENST00000390368.2	410	161	0	0
ENST00000390369.2	347	98.0609	0	0
ENST00000454561.2	544	295	0	0
ENST00000390371.3	388	139	1	3.18289
ENST00000390372.3	350	101.044	0	0
ENST00000390373.2	344	95.0839	0	0
ENST00000390374.3	392	143	0	0
ENST00000390375.2	384	135.001	0	0
ENST00000390376.2	341	92.1144	0	0
ENST00000390377.1	347	98.0609	0	0
ENST00000390378.1	343	94.0931	0	0
ENST00000612787.1	347	98.0609	0.5	2.25586
ENST00000614171.1	374	125.002	0	0
ENST00000611462.1	368	119.005	0	0
ENST00000611787.1	392	143	0	0
ENST00000620569.1	409	160	0	0
ENST00000617347.1	406	157	0	0
ENST00000621184.1	411	162	0	0
ENST00000417977.2	447	198	0	0
ENST00000444775.2	1735	1486	0	0
ENST00000390343.2	468	219	0	0
ENST00000390344.2	552	303	0	0
ENST00000390345.2	688	439	1	1.0078
ENST00000390346.2	537	288	0	0
ENST00000426402.2	544	295	0	0
ENST00000390348.2	465	216	0	0
ENST00000617639.1	406	157	0	0
ENST00000616518.1	421	172	0	0
ENST00000620773.1	347	98.0609	0	0
ENST00000619103.1	344	95.0839	0	0
ENST00000611520.1	428	179	0	0
ENST00000390393.3	552	303	0	0
ENST00000390394.3	413	164	0	0
ENST00000390396.1	347	98.0609	0	0
ENST00000390397.2	381	132.001	0	0
ENST00000390398.3	381	132.001	0	0
ENST00000390399.3	387	138	0.5	1.60298
ENST00000390400.2	364	115.008	0	0
ENST00000422143.2	402	153	0	0
ENST00000634176.1	364	115.008	0	0
ENST00000633265.1	392	143	0	0
ENST00000632248.1	412	163	0	0
ENST00000633313.1	347	98.0609	0	0
ENST00000632187.1	350	101.044	0	0
ENST00000634111.1	392	143	0	0
ENST00000632638.1	552	303	0	0
ENST00000631824.1	406	157	0	0
ENST00000632308.1	380	131.001	0	0
ENST00000610439.4	381	132.001	0	0
ENST00000631663.1	344	95.0839	0	0
ENST00000634123.1	343	94.0931	0	0
ENST00000632021.1	347	98.0609	0.5	2.25586
ENST00000633790.1	343	94.0931	0	0
ENST00000633283.1	387	138	0.5	1.60298
ENST00000631392.1	386	137	0	0
ENST00000632829.1	411	162	0	0
ENST00000633466.1	413	164	0	0
ENST00000631427.1	455	206	0	0
ENST00000633575.1	395	146	0	0
ENST00000633328.1	390	141	0	0
ENST00000390340.3	357	108.019	0	0
ENST00000390341.3	360	111.014	0	0
ENST00000631511.1	386	137	0	0
ENST00000631882.1	397	148	0	0
ENST00000631559.1	428	179	0	0
ENST00000633842.1	347	98.0609	0	0
ENST00000632560.1	347	98.0609	0	0
ENST00000633696.1	544	295	0	0
ENST00000633796.1	374	125.002	0	0
ENST00000619125.2	364	115.008	0	0
ENST00000633072.1	410	161	0	0
ENST00000632432.1	406	157	0	0
ENST00000632512.1	455	206	0	0
ENST00000631639.1	478	229	0	0
ENST00000633384.1	652	403	0	0
ENST00000632148.1	424	175	0	0
ENST00000631548.1	347	98.0609	0	0
ENST00000632828.1	421	172	0	0
ENST00000633244.1	347	98.0609	0	0
ENST00000631557.1	401	152	0	0
ENST00000633092.1	381	132.001	0	0
ENST00000634093.1	344	95.0839	0	0
ENST00000632713.1	373	124.002	0	0
ENST00000631471.1	344	95.0839	0	0
ENST00000632216.1	384	135.001	0	0
ENST00000633472.1	365	116.007	0	0
ENST00000632016.1	392	143	0	0
ENST00000631690.1	447	198	0	0
ENST00000633292.1	409	160	0	0
ENST00000632422.1	391	142	0	0
ENST00000632425.1	407	158	0	0
ENST00000634198.1	402	153	0	0
ENST00000633963.1	390	141	0	0
ENST00000631835.1	421	172	0	0
ENST00000455382.2	421	172	0	0
ENST00000390387.3	391	142	0	0
ENST00000390357.3	373	124.002	0	0
ENST00000390381.3	652	403	0	0
ENST00000390353.2	401	152	0	0
ENST00000547918.2	380	131.001	0	0
ENST00000390392.3	455	206	0	0
ENST00000634383.1	424	175	0	0
ENST00000634605.1	394	145	0	0
ENST00000390360.3	365	116.007	0	0
ENST00000390361.3	397	148	0	0
ENST00000390362.1	343	94.0931	0	0
ENST00000390363.2	390	141	0	0
ENST00000390469.2	520	271	0	0
ENST00000535880.2	425	176	0	0
ENST00000542354.1	392	143	0	0
ENST00000390423.2	402	153	0	0
ENST00000390424.2	348	99.0546	0	0
ENST00000390425.2	519	270	0	0
ENST00000390426.2	395	146	0	0
ENST00000390427.3	352	103.035	0	0
ENST00000390428.3	404	155	0	0
ENST00000390429.3	337	88.1704	0	0
ENST00000390430.2	473	224	0	0
ENST00000390431.3	338	89.1545	0	0
ENST00000390432.2	379	130.001	0	0
ENST00000390433.1	340	91.1266	0	0
ENST00000390434.3	566	317	0	0
ENST00000390435.1	341	92.1144	0	0
ENST00000390436.2	360	111.014	0	0
ENST00000390437.2	445	196	0	0
ENST00000390438.2	469	220	1	2.01101
ENST00000390439.2	410	161	0	0
ENST00000390440.2	425	176	0	0
ENST00000390441.2	394	145	0	0
ENST00000390442.3	399	150	0	0
ENST00000390443.3	561	312	0	0
ENST00000390444.1	329	80.3587	0	0
ENST00000390445.2	484	235	0	0
ENST00000390446.3	440	191	0	0
ENST00000390447.3	467	218	0	0
ENST00000390448.3	406	157	1	2.81798
ENST00000390449.3	343	94.0931	0	0
ENST00000390450.3	464	215	0	0
ENST00000390451.2	409	160	0	0
ENST00000390452.2	365	116.007	0	0
ENST00000390453.1	343	94.0931	0	0
ENST00000390454.2	403	154	0	0
ENST00000390455.3	537	288	0	0
ENST00000390456.3	341	92.1144	0	0
ENST00000390457.2	425	176	0	0
ENST00000390458.3	469	220	0	0
ENST00000557168.1	337	88.1704	0	0
ENST00000390460.1	327	78.4275	0	0
ENST00000390461.2	349	100.049	0	0
ENST00000390463.3	356	107.022	0	0
ENST00000390464.2	353	104.031	0	0
ENST00000390465.2	395	146	0	0
ENST00000390466.1	331	82.2997	0	0
ENST00000390467.3	317	68.9638	0	0
ENST00000390468.1	336	87.1877	0	0
ENST00000697100.1	462	213	0	0
ENST00000633705.1	760	511	2.34959	2.03427
ENST00000436911.6	1013	764	0	0
ENST00000443402.6	2730	2481	0	0
ENST00000632136.1	760	511	2.34959	2.03427
ENST00000622053.4	755	506	6.29819	5.50685
ENST00000466254.1	758	509	0.00263448	0.00228989
ENST00000390477.2	720	471	2	1.87866
ENST00000611116.2	978	729	12	7.28269
ENST00000632951.1	48	4.80593	0	0
ENST00000633553.1	48	4.80593	0	0
ENST00000633780.1	50	4.84548	0	0
ENST00000632041.1	51	4.86552	0	0
ENST00000634000.1	50	4.84548	0	0
ENST00000633713.1	53	4.90612	0	0
ENST00000390412.1	50	4.84548	0	0
ENST00000390413.1	51	4.86552	0	0
ENST00000390414.1	46	4.76704	0	0
ENST00000390415.1	49	4.82562	0	0
ENST00000390416.1	50	4.84548	0	0
ENST00000390417.1	48	4.80593	0	0
ENST00000390418.1	53	4.90612	0	0
ENST00000390419.1	47	4.7864	0	0
ENST00000390333.1	50	4.84548	0	0
ENST00000390334.1	60	5.05415	0	0
ENST00000390337.1	50	4.84548	0	0
ENST00000390338.2	61	5.07609	0	0
ENST00000390339.1	60	5.05415	0	0
ENST00000633209.1	46	4.76704	0	0
ENST00000632228.1	53	4.90612	0	0
ENST00000633507.1	50	4.84548	0	0
ENST00000631600.1	50	4.84548	0	0
ENST00000633891.1	51	4.86552	0	0
ENST00000633188.1	51	4.86552	0	0
ENST00000632996.1	53	4.90612	0	0
ENST00000633660.1	47	4.7864	0	0
ENST00000633936.1	50	4.84548	0	0
ENST00000634213.1	48	4.80593	0	0
ENST00000631840.1	49	4.82562	0	0
ENST00000634149.1	48	4.80593	0	0
ENST00000631745.1	48	4.80593	0	0
ENST00000633836.1	50	4.84548	0	0
ENST00000390473.1	51	4.86552	0	0
ENST00000390484.1	60	5.05415	0	0
ENST00000390488.1	56	4.96841	0	0
ENST00000390476.1	59	5.03242	0	0
ENST00000390489.1	63	5.12058	0	0
ENST00000390480.2	54	4.9267	0	0
ENST00000390479.2	60	5.05415	0	0
ENST00000390481.1	63	5.12058	0	0
ENST00000390474.1	48	4.80593	0	0
ENST00000390490.1	57	4.98955	0	0
ENST00000390475.1	54	4.9267	0	0
ENST00000390483.1	62	5.09823	0	0
ENST00000390485.1	66	5.18891	0	0
ENST00000390492.1	66	5.18891	0	0
ENST00000390486.1	69	5.25923	0	0
ENST00000390482.1	63	5.12058	0	0
ENST00000390487.1	60	5.05415	0	0
ENST00000390491.1	63	5.12058	0	0
ENST00000390493.1	63	5.12058	0	0
ENST00000390494.1	54	4.9267	0	0
ENST00000390495.1	66	5.18891	0	0
ENST00000390496.1	62	5.09823	0	0
ENST00000390497.1	61	5.07609	0	0
ENST00000390498.1	63	5.12058	0	0
ENST00000612375.1	65	5.16592	0	0
ENST00000614481.1	58	5.01088	0	0
ENST00000390502.1	59	5.03242	0	0
ENST00000390503.1	58	5.01088	0	0
ENST00000390504.1	57	4.98955	0	0
ENST00000390505.1	66	5.18891	0	0
ENST00000390506.1	57	4.98955	0	0
ENST00000390507.1	57	4.98955	0	0
ENST00000390508.1	60	5.05415	0	0
ENST00000390509.1	66	5.18891	0	0
ENST00000390510.1	59	5.03242	0	0
ENST00000390511.1	60	5.05415	0	0
ENST00000390512.2	60	5.05415	0	0
ENST00000390513.1	63	5.12058	0	0
ENST00000390514.1	63	5.12058	0	0
ENST00000390515.1	63	5.12058	0	0
ENST00000390516.1	55	4.94746	0	0
ENST00000390517.1	57	4.98955	0	0
ENST00000390518.1	60	5.05415	0	0
ENST00000390519.1	66	5.18891	0	0
ENST00000390520.1	63	5.12058	0	0
ENST00000390521.1	60	5.05415	0	0
ENST00000390523.1	52	4.88573	0	0
ENST00000390524.1	63	5.12058	0	0
ENST00000390525.1	60	5.05415	0	0
ENST00000390526.1	60	5.05415	0	0
ENST00000390527.1	64	5.14314	0	0
ENST00000390528.1	61	5.07609	0	0
ENST00000390530.1	59	5.03242	0	0
ENST00000390531.1	62	5.09823	0	0
ENST00000390532.1	60	5.05415	0	0
ENST00000390533.1	63	5.12058	0	0
ENST00000390534.1	62	5.09823	0	0
ENST00000390535.2	66	5.18891	0	0
ENST00000390536.2	62	5.09823	0	0
ENST00000390499.1	62	5.09823	0	0
ENST00000632524.1	11	3.73525	0	0
ENST00000633009.1	20	4.24848	0	0
ENST00000634070.1	18	4.18068	0	0
ENST00000632963.1	20	4.24848	0	0
ENST00000633030.1	19	4.21642	0	0
ENST00000633765.1	31	4.49022	0	0
ENST00000632619.1	28	4.43409	0	0
ENST00000632968.1	17	4.14041	0	0
ENST00000633159.1	21	4.27752	0	0
ENST00000631871.1	20	4.24848	0	0
ENST00000633010.1	16	4.09465	0	0
ENST00000633379.1	37	4.59906	0	0
ENST00000632473.1	31	4.49022	0	0
ENST00000631884.1	17	4.14041	0	0
ENST00000632859.1	21	4.27752	0	0
ENST00000631895.1	23	4.32879	0	0
ENST00000634154.1	16	4.09465	0	0
ENST00000632609.2	31	4.49022	0	0
ENST00000632911.2	31	4.49022	0	0
ENST00000633504.1	31	4.49022	0	0
ENST00000632304.1	17	4.14041	0	0
ENST00000632542.1	18	4.18068	0	0
ENST00000633968.1	20	4.24848	0	0
ENST00000634085.1	16	4.09465	0	0
ENST00000633353.1	31	4.49022	0	0
ENST00000631803.1	31	4.49022	0	0
ENST00000633210.1	17	4.14041	0	0
ENST00000604642.1	23	4.32879	0	0
ENST00000603326.1	19	4.21642	0	0
ENST00000604950.1	31	4.49022	0	0
ENST00000603077.1	31	4.49022	0	0
ENST00000605284.1	17	4.14041	0	0
ENST00000604446.1	23	4.32879	0	0
ENST00000603693.1	19	4.21642	0	0
ENST00000603935.1	31	4.49022	0	0
ENST00000604102.1	31	4.49022	0	0
ENST00000604838.1	17	4.14041	0	0
ENST00000439842.1	11	3.73525	0	0
ENST00000390567.1	20	4.24848	0	0
ENST00000452198.1	18	4.18068	0	0
ENST00000390569.1	20	4.24848	0	0
ENST00000437320.1	19	4.21642	0	0
ENST00000390571.1	31	4.49022	0	0
ENST00000390572.1	28	4.43409	0	0
ENST00000450276.1	17	4.14041	0	0
ENST00000390574.1	21	4.27752	0	0
ENST00000390575.1	20	4.24848	0	0
ENST00000431870.1	16	4.09465	0	0
ENST00000390577.1	37	4.59906	0	0
ENST00000390578.1	31	4.49022	0	0
ENST00000451044.1	17	4.14041	0	0
ENST00000390580.1	21	4.27752	0	0
ENST00000390581.1	23	4.32879	0	0
ENST00000431440.2	16	4.09465	0	0
ENST00000390585.1	31	4.49022	0	0
ENST00000430425.1	17	4.14041	0	0
ENST00000454691.1	18	4.18068	0	0
ENST00000390588.1	20	4.24848	0	0
ENST00000414852.1	16	4.09465	0	0
ENST00000390590.1	31	4.49022	0	0
ENST00000390591.1	31	4.49022	0	0
ENST00000454908.1	17	4.14041	0	0
ENST00000390583.1	31	4.49022	0	0
ENST00000390584.1	31	4.49022	0	0
ENST00000361390.2	956	707	94	58.8229
ENST00000361453.3	1042	793	89.6629	50.0239
ENST00000361624.2	1542	1293	2462.99	842.757
ENST00000361739.1	684	435	458.991	466.824
ENST00000361851.1	207	14.0473	0	0
ENST00000361899.2	681	432	54.6462	55.9647
ENST00000362079.2	784	535	523	432.5
ENST00000361227.2	346	97.0678	29	132.178
ENST00000361335.1	297	51.6221	69	591.359
ENST00000361381.2	1378	1129	223.955	87.7615
ENST00000361567.2	1812	1563	299	84.635
ENST00000361681.2	525	276	66	105.797
ENST00000361789.2	1141	892	162	80.3504
ENST00000616049.4	2142	1893	0	0
ENST00000616157.1	1989	1740	0	0
ENST00000621424.4	2405	2156	20.9626	4.30164
ENST00000615165.1	1990	1741	32.4429	8.24441
ENST00000400754.4	1599	1350	0.562255	0.184263
ENST00000617983.1	2404	2155	0	0
ENST00000613204.1	1213	964	5.15999	2.36815
ENST00000613230.1	2179	1930	9.29122	2.12987
ENST00000614336.4	3728	3479	53.1002	6.75273
ENST00000612640.4	2116	1867	82.2407	19.4886
ENST00000601199.2	510	261	0	0
ENST00000612315.1	831	582	0	0
ENST00000612919.1	372	123.003	1	3.59685
ENST00000612565.1	3027	2778	17	2.70741
ENST00000619792.1	2404	2155	0	0
ENST00000612848.1	740	491	4.69997	4.23498
ENST00000618003.1	351	102.039	0	0
ENST00000619729.1	294	49.2782	0	0
ENST00000612465.1	2195	1946	24.3915	5.5454
ENST00000618686.1	2237	1988	4	0.890188
ENST00000612882.1	1084	835	0	0
ENST00000622674.1	1343	1094	0	0
ENST00000614604.4	2132	1883	0	0
ENST00000620810.1	1988	1739	0	0
ENST00000710606.1	5619	5370	0	0
ENST00000643872.4	4662	4413	101.863	10.2122
ENST00000628983.2	684	435	0	0
ENST00000611746.1	288	44.8343	0	0
ENST00000707313.1	987	738	0	0
ENST00000707314.1	1430	1181	0	0
ENST00000707315.1	708	459	0	0
ENST00000707316.1	428	179	0	0
ENST00000707237.1	3407	3158	0	0
ENST00000707238.1	2971	2722	2.53681	0.412324
ENST00000707239.1	483	234	0	0
ENST00000707240.1	825	576	3.73159	2.86622
ENST00000621028.1	1426	1177	0	0
ENST00000613216.4	3571	3322	0	0
ENST00000611339.1	3120	2871	0	0
ENST00000707247.1	4324	4075	3.52306	0.382499
ENST00000710353.1	7691	7442	0	0
ENST00000707248.1	4483	4234	0	0
ENST00000707249.1	4656	4407	0	0
ENST00000707250.1	4587	4338	0	0
ENST00000707251.1	4535	4286	0	0
ENST00000707252.1	4239	3990	0	0
ENST00000707253.1	6488	6239	4.06695	0.288398
ENST00000707254.1	4537	4288	0	0
ENST00000707255.1	4406	4157	0	0
ENST00000707256.1	6618	6369	0	0
ENST00000707257.1	4455	4206	0	0
ENST00000707258.1	4384	4135	0	0
ENST00000707259.1	2578	2329	0	0
ENST00000707260.1	5830	5581	3.36934e-07	2.67098e-08
ENST00000707261.1	6402	6153	4.35012	0.31279
ENST00000707262.1	8644	8395	0	0
ENST00000707263.1	4370	4121	0	0
ENST00000707264.1	6410	6161	0	0
ENST00000707265.1	4597	4348	0	0
ENST00000707266.1	4186	3937	0	0
ENST00000707267.1	3257	3008	1.28623	0.189181
ENST00000707268.1	2203	1954	0.753011	0.170496
ENST00000707269.1	2841	2592	2.83207	0.4834
ENST00000707270.1	4537	4288	0	0
ENST00000707271.1	2929	2680	5.22426	0.862438
ENST00000707272.1	2953	2704	2.39926e-07	3.92562e-08
ENST00000707273.1	4452	4203	0	0
ENST00000707274.1	4443	4194	0	0
ENST00000707275.1	4213	3964	48.2635	5.3867
ENST00000707276.1	5132	4883	4.63003	0.419503
ENST00000707277.1	7614	7365	0	0
ENST00000707278.1	4664	4415	0	0
ENST00000707279.1	4403	4154	0	0
ENST00000707280.1	6427	6178	0	0
ENST00000707281.1	4300	4051	139.634	15.2499
ENST00000707282.1	4403	4154	1.04632e-08	1.11439e-09
ENST00000707283.1	3155	2906	0	0
ENST00000707284.1	697	448	0	0
ENST00000707285.1	1748	1499	0.748576	0.220939
ENST00000707286.1	2270	2021	0	0
ENST00000707287.1	3007	2758	0	0
ENST00000707288.1	610	361	0	0
ENST00000707289.1	1149	900	0	0
ENST00000616638.1	1806	1557	0	0
ENST00000633392.1	1845	1596	0	0
ENST00000634171.3	1108	859	0	0
ENST00000632257.1	1642	1393	0	0
ENST00000632563.2	1840	1591	0	0
ENST00000632873.1	1525	1276	0	0
ENST00000355096.4	1592	1343	0	0
ENST00000633146.1	1560	1311	0	0
ENST00000632388.1	1720	1471	0	0
ENST00000632295.1	1720	1471	0	0
ENST00000631964.1	1863	1614	0	0
ENST00000633863.1	1148	899	0	0
ENST00000632559.1	1863	1614	0	0
ENST00000634012.1	1840	1591	0	0
ENST00000707203.1	4075	3826	0	0
ENST00000707204.1	4422	4173	0	0
ENST00000707205.1	2090	1841	16.4838	3.96134
ENST00000707206.1	1238	989	0.681586	0.304903
ENST00000707207.1	4053	3804	0	0
ENST00000707208.1	4343	4094	11.9536	1.29178
ENST00000707209.1	4341	4092	0	0
ENST00000707210.1	4598	4349	0	0
ENST00000707211.1	3390	3141	4.26278	0.600431
ENST00000707212.1	3393	3144	17.4059	2.44935
ENST00000707213.1	507	258	0	0
ENST00000707214.1	3136	2887	0	0
ENST00000707215.1	3400	3151	0	0
ENST00000707216.1	418	169	0.575119	1.5056
ENST00000707217.1	1396	1147	2.36172	0.910968
