target_id	length	eff_length	est_counts	tpm
ENST00000632296.1	432	183	286.302	58.1278
ENST00000633446.1	411	162	495.754	113.7
ENST00000632614.1	414	165	85.6189	19.2795
ENST00000560724.3	378	129.001	276.477	79.6299
ENST00000632052.1	356	107.022	0	0
ENST00000631785.1	427	178	0.000467586	9.76004e-05
ENST00000631708.1	439	190	3.99666e-06	7.81544e-07
ENST00000632960.1	457	208	242.969	43.4008
ENST00000633987.1	589	340	2442.2	266.878
ENST00000632005.1	434	185	91.6093	18.3983
ENST00000633570.1	349	100.049	689.68	256.121
ENST00000615784.2	353	104.031	360.579	128.78
ENST00000633400.1	431	182	1715.53	350.218
ENST00000631379.1	417	168	307.828	68.0784
ENST00000632882.1	414	165	2367.28	533.059
ENST00000632211.1	439	190	79.7192	15.589
ENST00000632105.1	657	408	1042.5	94.9349
ENST00000632630.1	432	183	3445.54	699.545
ENST00000633299.1	417	168	1286.29	284.471
ENST00000633350.1	417	168	962.855	212.942
ENST00000390282.2	419	170	147	32.1276
ENST00000390287.2	365	116.007	20	6.40553
ENST00000390283.2	414	165	13	2.92731
ENST00000390284.2	362	113.011	51	16.7672
ENST00000390285.4	353	104.031	396	141.43
ENST00000390286.3	381	132.001	0	0
ENST00000390289.2	379	130.001	33	9.43142
ENST00000390290.3	389	140	1721.93	456.98
ENST00000390291.2	405	156	5.20109	1.23874
ENST00000427632.2	409	160	1054	244.754
ENST00000390293.1	369	120.004	10.2922	3.18655
ENST00000390294.2	407	158	623.277	146.566
ENST00000390295.3	385	136	203.671	55.6415
ENST00000390296.2	397	148	190.832	47.907
ENST00000390297.3	467	218	1880.72	320.537
ENST00000390298.2	385	136	50.6645	13.8412
ENST00000390299.2	407	158	301.485	70.8954
ENST00000390300.2	374	125.002	0	0
ENST00000390301.3	393	144	410.416	105.894
ENST00000390302.3	412	163	0	0
ENST00000390303.3	383	134.001	0	0
ENST00000390304.2	377	128.001	591	171.547
ENST00000390305.2	380	131.001	534.725	151.658
ENST00000390306.2	502	253	9491.44	1393.87
ENST00000390307.2	409	160	9.00199	2.0904
ENST00000390308.2	602	353	39585	4166.45
ENST00000390309.2	377	128.001	2835	822.902
ENST00000390310.3	367	118.006	265.289	83.5271
ENST00000390311.3	385	136	13.7048	3.74407
ENST00000390312.2	402	153	5515.19	1339.3
ENST00000390315.3	382	133.001	573	160.07
ENST00000390316.2	461	212	190.208	33.3352
ENST00000620395.2	517	268	4150.09	575.351
ENST00000390318.2	403	154	5	1.20631
ENST00000390319.2	398	149	2157.11	537.894
ENST00000390313.3	356	107.022	10.2026	3.54201
ENST00000390314.2	400	151	2254.86	554.821
ENST00000604066.1	353	104.031	147.226	52.5813
ENST00000557788.2	353	104.031	4.11092	1.4682
ENST00000630556.1	353	104.031	147.226	52.5813
ENST00000622410.2	353	104.031	15.708	5.61005
ENST00000610349.2	407	158	301.485	70.8954
ENST00000628287.1	466	217	0.000123716	2.11825e-05
ENST00000627634.1	383	134.001	0	0
ENST00000628968.1	374	125.002	0	0
ENST00000618644.2	385	136	50.6645	13.8412
ENST00000618026.2	393	144	410.416	105.894
ENST00000630493.1	369	120.004	121.044	37.4763
ENST00000629472.1	412	163	0	0
ENST00000626489.1	397	148	190.832	47.907
ENST00000354689.6	294	49.2782	4.7514	3.58242
ENST00000567458.2	358	109.017	0	0
ENST00000425181.3	350	101.044	0	0
ENST00000565407.2	349	100.049	20.0136	7.43228
ENST00000570121.2	353	104.031	2	0.714293
ENST00000562905.2	353	104.031	1.02105	0.364665
ENST00000628219.1	534	285	53.9839	7.03768
ENST00000627132.1	384	135.001	5.99327	1.64945
ENST00000626108.1	353	104.031	8.52462	3.04454
ENST00000338912.5	353	104.031	0	0
ENST00000558565.2	359	110.015	0	0
ENST00000569103.2	349	100.049	0	0
ENST00000453673.3	353	104.031	1.23131	0.439757
ENST00000390243.2	538	289	18955.5	2436.95
ENST00000464162.1	380	131.001	571.176	161.996
ENST00000390247.2	445	196	76.7873	14.556
ENST00000495489.1	398	149	18.1562	4.52741
ENST00000493819.1	409	160	791.057	183.695
ENST00000483158.1	392	143	1878.36	488.038
ENST00000480492.1	398	149	285.699	71.2415
ENST00000390252.2	442	193	2745.73	528.579
ENST00000479981.1	378	129.001	566.12	163.052
ENST00000490686.1	378	129.001	429.359	123.662
ENST00000492167.1	400	151	6901.86	1698.24
ENST00000390256.2	406	157	45.4384	10.7531
ENST00000484817.1	390	141	267.931	70.6013
ENST00000498435.1	382	133.001	214.205	59.8391
ENST00000482769.1	390	141	153.058	40.3318
ENST00000468494.1	390	141	292.979	77.2017
ENST00000473726.1	382	133.001	130.209	36.3746
ENST00000465170.1	398	149	2.42588	0.604912
ENST00000498574.1	398	149	341.51	85.1583
ENST00000620613.1	314	66.2053	5.05919	2.83921
ENST00000448155.2	376	127.002	6596.66	1929.86
ENST00000509129.1	353	104.031	6.32323	2.25832
ENST00000390265.2	440	191	2421.38	471.019
ENST00000474213.1	395	146	11.794	3.00136
ENST00000491977.1	390	141	70.5304	18.5852
ENST00000453166.2	396	147	1984.53	501.591
ENST00000390268.2	390	141	1.33786	0.352533
ENST00000462693.1	390	141	35.1385	9.25919
ENST00000436451.2	409	160	60.7096	14.0977
ENST00000390270.2	445	196	288.827	54.7509
ENST00000390271.2	371	122.003	1.47709	0.449826
ENST00000483379.1	532	283	183.785	24.1287
ENST00000492446.1	378	129.001	50.5229	14.5514
ENST00000417279.3	396	147	226.215	57.1761
ENST00000611391.1	376	127.002	313.706	91.7747
ENST00000377032.5	371	122.003	747.543	227.654
ENST00000390277.3	444	195	994.526	189.492
ENST00000390278.3	373	124.002	2.00033	0.59935
ENST00000468879.1	532	283	18.6684	2.45093
ENST00000471857.2	534	285	14.7587	1.92403
ENST00000443397.5	384	135.001	5.99327	1.64945
ENST00000421835.2	350	101.044	61.9284	22.7714
ENST00000429992.3	365	116.007	33.676	10.7856
ENST00000390244.2	408	159	11.5	2.68727
ENST00000496168.1	532	283	5521.82	724.947
ENST00000390609.3	432	183	3445.54	699.545
ENST00000390616.2	400	151	0	0
ENST00000390618.2	426	177	7.72742	1.62208
ENST00000390612.3	425	176	27.9181	5.89362
ENST00000390607.2	430	181	0	0
ENST00000632099.1	353	104.031	53.9977	19.2851
ENST00000390617.2	366	117.006	20	6.35083
ENST00000390603.2	437	188	0	0
ENST00000390606.3	415	166	63.038	14.1093
ENST00000390610.2	411	162	0	0
ENST00000390615.2	431	182	1678.87	342.733
ENST00000603660.1	431	182	1715.53	350.218
ENST00000632950.2	410	161	221.998	51.231
ENST00000390611.2	381	132.001	0.530686	0.149373
ENST00000390605.2	410	161	0	0
ENST00000438142.3	428	179	704.018	146.13
ENST00000390602.3	430	181	101.07	20.747
ENST00000390604.2	425	176	4.52079	0.954359
ENST00000390601.3	473	224	977.793	162.184
ENST00000390619.2	425	176	22.0957	4.66451
ENST00000434710.1	434	185	0	0
ENST00000390621.3	411	162	5.54609	1.27199
ENST00000390622.2	655	406	0	0
ENST00000390624.3	432	183	286.302	58.1278
ENST00000390625.3	439	190	79.7192	15.589
ENST00000390626.2	410	161	0	0
ENST00000390627.3	571	322	205.976	23.7668
ENST00000390628.3	414	165	85.6189	19.2795
ENST00000390629.3	495	246	1498.93	226.39
ENST00000519403.2	307	59.9608	0	0
ENST00000390593.2	415	166	0	0
ENST00000390594.3	417	168	962.855	212.942
ENST00000390595.3	395	146	1694.69	431.269
ENST00000455737.2	417	168	307.828	68.0784
ENST00000631943.1	402	153	15.3538	3.72849
ENST00000390597.3	378	129.001	276.477	79.6299
ENST00000390598.2	430	181	0	0
ENST00000390630.3	457	208	242.969	43.4008
ENST00000454421.2	431	182	0	0
ENST00000390632.2	427	178	0	0
ENST00000390633.2	412	163	0	0
ENST00000390634.3	434	185	91.6093	18.3983
ENST00000632209.1	353	104.031	360.579	128.78
ENST00000624687.1	411	162	2517.9	577.476
ENST00000617374.2	358	109.017	114.068	38.8756
ENST00000433072.2	437	188	0	0
ENST00000390636.2	437	188	334.79	66.1645
ENST00000424969.2	587	338	0	0
ENST00000390639.2	405	156	0	0
ENST00000632684.1	12	3.83025	0	0
ENST00000710614.1	16	4.09465	0	0
ENST00000631435.1	12	3.83025	0	0
ENST00000415118.1	8	3.3445	0	0
ENST00000448914.1	13	3.91173	0	0
ENST00000434970.2	9	3.4951	0	0
ENST00000379435.5	335	86.2066	0	0
ENST00000390364.3	412	163	2	0.455882
ENST00000390367.3	364	115.008	1.04815	0.338615
ENST00000426318.2	395	146	0	0
ENST00000390368.2	410	161	13.6245	3.14416
ENST00000390369.2	347	98.0609	1.0685	0.404847
ENST00000454561.2	544	295	18.7642	2.3633
ENST00000390371.3	388	139	5.25274	1.40404
ENST00000390372.3	350	101.044	3.29856	1.2129
ENST00000390373.2	344	95.0839	0	0
ENST00000390374.3	392	143	10.4377	2.71194
ENST00000390375.2	384	135.001	9.11768	2.50934
ENST00000390376.2	341	92.1144	2	0.806701
ENST00000390377.1	347	98.0609	2.32827	0.882161
ENST00000390378.1	343	94.0931	0	0
ENST00000612787.1	347	98.0609	13.5	5.11503
ENST00000614171.1	374	125.002	9	2.67507
ENST00000611462.1	368	119.005	86	26.85
ENST00000611787.1	392	143	3.45185	0.896861
ENST00000620569.1	409	160	12.1961	2.83211
ENST00000617347.1	406	157	20.2685	4.79659
ENST00000621184.1	411	162	5.07083	1.16298
ENST00000417977.2	447	198	9	1.68884
ENST00000444775.2	1735	1486	49	1.22514
ENST00000390343.2	468	219	39.1766	6.64649
ENST00000390344.2	552	303	46.3034	5.6778
ENST00000390345.2	688	439	75.9956	6.43182
ENST00000390346.2	537	288	93.6843	12.086
ENST00000426402.2	544	295	67.9022	8.55208
ENST00000390348.2	465	216	14.8336	2.55154
ENST00000617639.1	406	157	0.5	0.118326
ENST00000616518.1	421	172	4	0.864055
ENST00000620773.1	347	98.0609	0	0
ENST00000619103.1	344	95.0839	0.5	0.195377
ENST00000611520.1	428	179	10	2.07566
ENST00000390393.3	552	303	41	5.02749
ENST00000390394.3	413	164	149.999	33.9825
ENST00000390396.1	347	98.0609	1.5	0.568336
ENST00000390397.2	381	132.001	0	0
ENST00000390398.3	381	132.001	3.5	0.985148
ENST00000390399.3	387	138	9.5	2.55772
ENST00000390400.2	364	115.008	39.5	12.7608
ENST00000422143.2	402	153	19	4.61394
ENST00000634176.1	364	115.008	1.04815	0.338615
ENST00000633265.1	392	143	1.73962	0.45199
ENST00000632248.1	412	163	2	0.455882
ENST00000633313.1	347	98.0609	0	0
ENST00000632187.1	350	101.044	3.29856	1.2129
ENST00000634111.1	392	143	3.45185	0.896861
ENST00000632638.1	552	303	0	0
ENST00000631824.1	406	157	20.2685	4.79659
ENST00000632308.1	380	131.001	0	0
ENST00000610439.4	381	132.001	3.5	0.985148
ENST00000631663.1	344	95.0839	0.5	0.195377
ENST00000634123.1	343	94.0931	0.5	0.197434
ENST00000632021.1	347	98.0609	13.5	5.11503
ENST00000633790.1	343	94.0931	0	0
ENST00000633283.1	387	138	9.5	2.55772
ENST00000631392.1	386	137	14	3.79679
ENST00000632829.1	411	162	0	0
ENST00000633466.1	413	164	0.000735708	0.000166675
ENST00000631427.1	455	206	0	0
ENST00000633575.1	395	146	3	0.763446
ENST00000633328.1	390	141	32	8.43219
ENST00000390340.3	357	108.019	0	0
ENST00000390341.3	360	111.014	17	5.68962
ENST00000631511.1	386	137	0	0
ENST00000631882.1	397	148	25	6.27607
ENST00000631559.1	428	179	10	2.07566
ENST00000633842.1	347	98.0609	1.5	0.568336
ENST00000632560.1	347	98.0609	16.0276	6.0727
ENST00000633696.1	544	295	5.40327	0.680526
ENST00000633796.1	374	125.002	9	2.67507
ENST00000619125.2	364	115.008	39.5	12.7608
ENST00000633072.1	410	161	13.6245	3.14416
ENST00000632432.1	406	157	0.5	0.118326
ENST00000632512.1	455	206	4	0.721444
ENST00000631639.1	478	229	2	0.324492
ENST00000633384.1	652	403	53.5	4.93241
ENST00000632148.1	424	175	0	0
ENST00000631548.1	347	98.0609	2.32827	0.882161
ENST00000632828.1	421	172	0	0
ENST00000633244.1	347	98.0609	0	0
ENST00000631557.1	401	152	11.2842	2.75827
ENST00000633092.1	381	132.001	20	5.62942
ENST00000634093.1	344	95.0839	1	0.390754
ENST00000632713.1	373	124.002	0	0
ENST00000631471.1	344	95.0839	0	0
ENST00000632216.1	384	135.001	9.11768	2.50934
ENST00000633472.1	365	116.007	1.5	0.480415
ENST00000632016.1	392	143	6	1.55892
ENST00000631690.1	447	198	3	0.562945
ENST00000633292.1	409	160	12.1961	2.83211
ENST00000632422.1	391	142	6.5	1.70073
ENST00000632425.1	407	158	1	0.235154
ENST00000634198.1	402	153	19	4.61394
ENST00000633963.1	390	141	6.92984	1.82605
ENST00000631835.1	421	172	4	0.864055
ENST00000455382.2	421	172	36	7.7765
ENST00000390387.3	391	142	6.5	1.70073
ENST00000390357.3	373	124.002	26	7.79028
ENST00000390381.3	652	403	53.5	4.93241
ENST00000390353.2	401	152	11.2842	2.75827
ENST00000547918.2	380	131.001	0	0
ENST00000390392.3	455	206	4	0.721444
ENST00000634383.1	424	175	0	0
ENST00000634605.1	394	145	0	0
ENST00000390360.3	365	116.007	1.5	0.480415
ENST00000390361.3	397	148	0	0
ENST00000390362.1	343	94.0931	0.5	0.197434
ENST00000390363.2	390	141	0	0
ENST00000390469.2	520	271	55	7.54056
ENST00000535880.2	425	176	6	1.26663
ENST00000542354.1	392	143	65	16.8883
ENST00000390423.2	402	153	15	3.64259
ENST00000390424.2	348	99.0546	14	5.25126
ENST00000390425.2	519	270	23	3.165
ENST00000390426.2	395	146	22	5.5986
ENST00000390427.3	352	103.035	10	3.606
ENST00000390428.3	404	155	15	3.59558
ENST00000390429.3	337	88.1704	0	0
ENST00000390430.2	473	224	6	0.995207
ENST00000390431.3	338	89.1545	0	0
ENST00000390432.2	379	130.001	7	2.0006
ENST00000390433.1	340	91.1266	15	6.11584
ENST00000390434.3	566	317	79.8742	9.36175
ENST00000390435.1	341	92.1144	6	2.4201
ENST00000390436.2	360	111.014	47	15.7301
ENST00000390437.2	445	196	47	8.90947
ENST00000390438.2	469	220	22.1258	3.73668
ENST00000390439.2	410	161	10	2.30773
ENST00000390440.2	425	176	19	4.01098
ENST00000390441.2	394	145	26	6.66216
ENST00000390442.3	399	150	28	6.93548
ENST00000390443.3	561	312	37	4.40613
ENST00000390444.1	329	80.3587	7	3.2365
ENST00000390445.2	484	235	46	7.27277
ENST00000390446.3	440	191	6	1.16715
ENST00000390447.3	467	218	13	2.21563
ENST00000390448.3	406	157	14	3.31313
ENST00000390449.3	343	94.0931	16	6.31789
ENST00000390450.3	464	215	4	0.691244
ENST00000390451.2	409	160	13	3.01879
ENST00000390452.2	365	116.007	17	5.4447
ENST00000390453.1	343	94.0931	2	0.789736
ENST00000390454.2	403	154	9	2.17136
ENST00000390455.3	537	288	33	4.25727
ENST00000390456.3	341	92.1144	0	0
ENST00000390457.2	425	176	18	3.79988
ENST00000390458.3	469	220	14	2.36437
ENST00000557168.1	337	88.1704	3	1.26418
ENST00000390460.1	327	78.4275	7	3.31619
ENST00000390461.2	349	100.049	6	2.22817
ENST00000390463.3	356	107.022	4	1.38866
ENST00000390464.2	353	104.031	9.40239	3.35803
ENST00000390465.2	395	146	19.5976	4.98724
ENST00000390466.1	331	82.2997	5	2.25726
ENST00000390467.3	317	68.9638	1	0.538752
ENST00000390468.1	336	87.1877	5	2.13071
ENST00000697100.1	462	213	37	6.45405
ENST00000633705.1	760	511	662.987	48.2053
ENST00000436911.6	1013	764	650.15	31.6177
ENST00000443402.6	2730	2481	109.316	1.63707
ENST00000632136.1	760	511	662.987	48.2053
ENST00000622053.4	755	506	2565.89	188.407
ENST00000466254.1	758	509	679.136	49.5735
ENST00000390477.2	720	471	554	43.7018
ENST00000611116.2	978	729	2397	122.166
ENST00000632951.1	48	4.80593	0	0
ENST00000633553.1	48	4.80593	0	0
ENST00000633780.1	50	4.84548	0	0
ENST00000632041.1	51	4.86552	0	0
ENST00000634000.1	50	4.84548	0	0
ENST00000633713.1	53	4.90612	0	0
ENST00000390412.1	50	4.84548	0	0
ENST00000390413.1	51	4.86552	0	0
ENST00000390414.1	46	4.76704	0	0
ENST00000390415.1	49	4.82562	0	0
ENST00000390416.1	50	4.84548	0	0
ENST00000390417.1	48	4.80593	0	0
ENST00000390418.1	53	4.90612	0	0
ENST00000390419.1	47	4.7864	0	0
ENST00000390333.1	50	4.84548	0	0
ENST00000390334.1	60	5.05415	0	0
ENST00000390337.1	50	4.84548	0	0
ENST00000390338.2	61	5.07609	0	0
ENST00000390339.1	60	5.05415	0	0
ENST00000633209.1	46	4.76704	0	0
ENST00000632228.1	53	4.90612	0	0
ENST00000633507.1	50	4.84548	0	0
ENST00000631600.1	50	4.84548	0	0
ENST00000633891.1	51	4.86552	0	0
ENST00000633188.1	51	4.86552	0	0
ENST00000632996.1	53	4.90612	0	0
ENST00000633660.1	47	4.7864	0	0
ENST00000633936.1	50	4.84548	0	0
ENST00000634213.1	48	4.80593	0	0
ENST00000631840.1	49	4.82562	0	0
ENST00000634149.1	48	4.80593	0	0
ENST00000631745.1	48	4.80593	0	0
ENST00000633836.1	50	4.84548	0	0
ENST00000390473.1	51	4.86552	0	0
ENST00000390484.1	60	5.05415	0	0
ENST00000390488.1	56	4.96841	0	0
ENST00000390476.1	59	5.03242	0	0
ENST00000390489.1	63	5.12058	0	0
ENST00000390480.2	54	4.9267	0	0
ENST00000390479.2	60	5.05415	0	0
ENST00000390481.1	63	5.12058	0	0
ENST00000390474.1	48	4.80593	0	0
ENST00000390490.1	57	4.98955	0	0
ENST00000390475.1	54	4.9267	0	0
ENST00000390483.1	62	5.09823	0	0
ENST00000390485.1	66	5.18891	0	0
ENST00000390492.1	66	5.18891	0	0
ENST00000390486.1	69	5.25923	0	0
ENST00000390482.1	63	5.12058	0	0
ENST00000390487.1	60	5.05415	0	0
ENST00000390491.1	63	5.12058	0	0
ENST00000390493.1	63	5.12058	0	0
ENST00000390494.1	54	4.9267	0	0
ENST00000390495.1	66	5.18891	0	0
ENST00000390496.1	62	5.09823	0	0
ENST00000390497.1	61	5.07609	0	0
ENST00000390498.1	63	5.12058	0	0
ENST00000612375.1	65	5.16592	0	0
ENST00000614481.1	58	5.01088	0	0
ENST00000390502.1	59	5.03242	0	0
ENST00000390503.1	58	5.01088	0	0
ENST00000390504.1	57	4.98955	0	0
ENST00000390505.1	66	5.18891	0	0
ENST00000390506.1	57	4.98955	0	0
ENST00000390507.1	57	4.98955	0	0
ENST00000390508.1	60	5.05415	0	0
ENST00000390509.1	66	5.18891	0	0
ENST00000390510.1	59	5.03242	0	0
ENST00000390511.1	60	5.05415	0	0
ENST00000390512.2	60	5.05415	0	0
ENST00000390513.1	63	5.12058	0	0
ENST00000390514.1	63	5.12058	0	0
ENST00000390515.1	63	5.12058	0	0
ENST00000390516.1	55	4.94746	0	0
ENST00000390517.1	57	4.98955	0	0
ENST00000390518.1	60	5.05415	0	0
ENST00000390519.1	66	5.18891	0	0
ENST00000390520.1	63	5.12058	0	0
ENST00000390521.1	60	5.05415	0	0
ENST00000390523.1	52	4.88573	0	0
ENST00000390524.1	63	5.12058	0	0
ENST00000390525.1	60	5.05415	0	0
ENST00000390526.1	60	5.05415	0	0
ENST00000390527.1	64	5.14314	0	0
ENST00000390528.1	61	5.07609	0	0
ENST00000390530.1	59	5.03242	0	0
ENST00000390531.1	62	5.09823	0	0
ENST00000390532.1	60	5.05415	0	0
ENST00000390533.1	63	5.12058	0	0
ENST00000390534.1	62	5.09823	0	0
ENST00000390535.2	66	5.18891	0	0
ENST00000390536.2	62	5.09823	0	0
ENST00000390499.1	62	5.09823	0	0
ENST00000632524.1	11	3.73525	0	0
ENST00000633009.1	20	4.24848	0	0
ENST00000634070.1	18	4.18068	0	0
ENST00000632963.1	20	4.24848	0	0
ENST00000633030.1	19	4.21642	0	0
ENST00000633765.1	31	4.49022	0	0
ENST00000632619.1	28	4.43409	0	0
ENST00000632968.1	17	4.14041	0	0
ENST00000633159.1	21	4.27752	0	0
ENST00000631871.1	20	4.24848	0	0
ENST00000633010.1	16	4.09465	0	0
ENST00000633379.1	37	4.59906	0	0
ENST00000632473.1	31	4.49022	0	0
ENST00000631884.1	17	4.14041	0	0
ENST00000632859.1	21	4.27752	0	0
ENST00000631895.1	23	4.32879	0	0
ENST00000634154.1	16	4.09465	0	0
ENST00000632609.2	31	4.49022	0	0
ENST00000632911.2	31	4.49022	0	0
ENST00000633504.1	31	4.49022	0	0
ENST00000632304.1	17	4.14041	0	0
ENST00000632542.1	18	4.18068	0	0
ENST00000633968.1	20	4.24848	0	0
ENST00000634085.1	16	4.09465	0	0
ENST00000633353.1	31	4.49022	0	0
ENST00000631803.1	31	4.49022	0	0
ENST00000633210.1	17	4.14041	0	0
ENST00000604642.1	23	4.32879	0	0
ENST00000603326.1	19	4.21642	0	0
ENST00000604950.1	31	4.49022	0	0
ENST00000603077.1	31	4.49022	0	0
ENST00000605284.1	17	4.14041	0	0
ENST00000604446.1	23	4.32879	0	0
ENST00000603693.1	19	4.21642	0	0
ENST00000603935.1	31	4.49022	0	0
ENST00000604102.1	31	4.49022	0	0
ENST00000604838.1	17	4.14041	0	0
ENST00000439842.1	11	3.73525	0	0
ENST00000390567.1	20	4.24848	0	0
ENST00000452198.1	18	4.18068	0	0
ENST00000390569.1	20	4.24848	0	0
ENST00000437320.1	19	4.21642	0	0
ENST00000390571.1	31	4.49022	0	0
ENST00000390572.1	28	4.43409	0	0
ENST00000450276.1	17	4.14041	0	0
ENST00000390574.1	21	4.27752	0	0
ENST00000390575.1	20	4.24848	0	0
ENST00000431870.1	16	4.09465	0	0
ENST00000390577.1	37	4.59906	0	0
ENST00000390578.1	31	4.49022	0	0
ENST00000451044.1	17	4.14041	0	0
ENST00000390580.1	21	4.27752	0	0
ENST00000390581.1	23	4.32879	0	0
ENST00000431440.2	16	4.09465	0	0
ENST00000390585.1	31	4.49022	0	0
ENST00000430425.1	17	4.14041	0	0
ENST00000454691.1	18	4.18068	0	0
ENST00000390588.1	20	4.24848	0	0
ENST00000414852.1	16	4.09465	0	0
ENST00000390590.1	31	4.49022	0	0
ENST00000390591.1	31	4.49022	0	0
ENST00000454908.1	17	4.14041	0	0
ENST00000390583.1	31	4.49022	0	0
ENST00000390584.1	31	4.49022	0	0
ENST00000361390.2	956	707	1371.18	72.0584
ENST00000361453.3	1042	793	1202.61	56.346
ENST00000361624.2	1542	1293	58413.1	1678.5
ENST00000361739.1	684	435	8494.88	725.568
ENST00000361851.1	207	14.0473	0	0
ENST00000361899.2	681	432	1769.67	152.202
ENST00000362079.2	784	535	22784.8	1582.35
ENST00000361227.2	346	97.0678	976	373.581
ENST00000361335.1	297	51.6221	176	126.674
ENST00000361381.2	1378	1129	3383.71	111.355
ENST00000361567.2	1812	1563	3051.93	72.548
ENST00000361681.2	525	276	541	72.828
ENST00000361789.2	1141	892	2814	117.211
ENST00000616049.4	2142	1893	0	0
ENST00000616157.1	1989	1740	0	0
ENST00000621424.4	2405	2156	3.71505	0.0640215
ENST00000615165.1	1990	1741	0	0
ENST00000400754.4	1599	1350	52.0854	1.43348
ENST00000617983.1	2404	2155	9.43493	0.162668
ENST00000613204.1	1213	964	51.004	1.96579
ENST00000613230.1	2179	1930	699.393	13.464
ENST00000614336.4	3728	3479	553.141	5.90733
ENST00000612640.4	2116	1867	237.862	4.73359
ENST00000601199.2	510	261	6	0.854124
ENST00000612315.1	831	582	11	0.702231
ENST00000612919.1	372	123.003	16.1727	4.88514
ENST00000612565.1	3027	2778	490.742	6.56343
ENST00000619792.1	2404	2155	4.31376	0.0743736
ENST00000612848.1	740	491	32.7769	2.48026
ENST00000618003.1	351	102.039	772.046	281.117
ENST00000619729.1	294	49.2782	3311.17	2496.53
ENST00000612465.1	2195	1946	155.893	2.97642
ENST00000618686.1	2237	1988	69	1.28956
ENST00000612882.1	1084	835	0	0
ENST00000622674.1	1343	1094	0	0
ENST00000614604.4	2132	1883	0	0
ENST00000620810.1	1988	1739	0	0
ENST00000710606.1	5619	5370	55.353	0.382981
ENST00000643872.4	4662	4413	1183.7	9.96596
ENST00000628983.2	684	435	127.276	10.871
ENST00000611746.1	288	44.8343	79.6842	66.0346
ENST00000707313.1	987	738	0	0
ENST00000707314.1	1430	1181	1.18755	0.0373606
ENST00000707315.1	708	459	0	0
ENST00000707316.1	428	179	0	0
ENST00000707237.1	3407	3158	0	0
ENST00000707238.1	2971	2722	186.106	2.54029
ENST00000707239.1	483	234	0.547361	0.0869097
ENST00000707240.1	825	576	26.9375	1.73758
ENST00000621028.1	1426	1177	0	0
ENST00000613216.4	3571	3322	0	0
ENST00000611339.1	3120	2871	0	0
ENST00000707247.1	4324	4075	1.57268e-06	1.43391e-08
ENST00000710353.1	7691	7442	0	0
ENST00000707248.1	4483	4234	1.4242e-08	1.24977e-10
ENST00000707249.1	4656	4407	0	0
ENST00000707250.1	4587	4338	0	0
ENST00000707251.1	4535	4286	2.01115e-06	1.74342e-08
ENST00000707252.1	4239	3990	0.0884173	0.000823331
